hotel name,User Name,Country,Room Info,Stay Date,Traveller Type,Review Title,Rating,Happy Review,Unhappy Review,Review Date,Scraped At
Snooze Inn @Dunlop Street,Chew,Singapore,Bed in 6-Bed Female Dormitory Room,1 night · September 2022,Solo traveller,Disappointing,4,,Eating food & shoes allowed in the room...food wastage throw inside room dustbin...hygiene rules not set up...,Reviewed: 30 September 2022,2024-02-11T08:10:35.827Z
Snooze Inn @Dunlop Street,Justin,United Kingdom,Bed in 6-Bed Mixed Dormitory Room,1 night · August 2022,Solo traveller,Pleasant,6,Closeness to the metro station and local restaurants. Sockets,It didn’t feel clean and some guests would just walk inand out of the room during the night and leave thedoor wide open. Sheets need to be fresher,Reviewed: 22 August 2022,2024-02-11T08:10:35.827Z
Snooze Inn @Dunlop Street,Hazrie,Singapore,Bed in 8-Bed Mixed Dormitory Room,1 night · July 2022,Solo traveller,Passable,5,,"Didnt provide any bath towels, also the toilet doesnt have any bath soap or shampoo to provide. Kinda dissatisfied, the toilet was also not so clean.",Reviewed: 17 July 2022,2024-02-11T08:10:35.827Z
Snooze Inn @Dunlop Street,Senthil,Australia,Family Room (4 Adults) with Private Bathroom,1 night · November 2023,Family,Passable,5,Internal shop,Cleanness,Reviewed: 5 November 2023,2024-02-11T08:10:35.827Z
Snooze Inn @Dunlop Street,Shanm,Malaysia,Family Room (4 Adults) with Private Bathroom,3 nights · June 2023,Group,Not interested,5,Convenient location,"Your pantry worst,look like workers quarters.Nothing to say since I m not going there anymore.",Reviewed: 16 June 2023,2024-02-11T08:10:47.602Z
Snooze Inn @Dunlop Street,Poh,Malaysia,Male Dormitory Room,4 nights · June 2023,Family,a place to sleep & shower. very noisy.,4,location,1) smells2) small3) dirty4) zero amenities,Reviewed: 12 June 2023,2024-02-11T08:10:47.602Z
Snooze Inn @Dunlop Street,Julius,Philippines,Family Room (4 Adults) with Private Bathroom,5 nights · January 2023,Group,"The property itself isn’t good. There aren’t, the blankets are old, the heater isn’t working well - it can’t be adjusted",4,"The property itself isn’t good. There aren’t, the blankets are old, the heater isn’t working well - it can’t be adjusted well, as a result, my nephew got burned on the first day of using the shower.  Besides, there are no windows in the room where we stayed. I was so upset but the only consolation I had is it’s accessible to the train and bus station.",,Reviewed: 29 January 2023,2024-02-11T08:10:47.602Z
Snooze Inn @Dunlop Street,Josef,Germany,Bed in 6-Bed Mixed Dormitory Room,2 nights · July 2022,Couple,Passable,5,,very busy hostel at a very basic level… beds are not really comfortable and a bit noisey. it‘s not a good poace for travelers/backpackers to stay in Singapore.,Reviewed: 4 August 2022,2024-02-11T08:10:47.602Z
Snooze Inn @Dunlop Street,Ralph,United Kingdom,Bed in 6-Bed Mixed Dormitory Room,4 nights · August 2023,Solo traveller,magnificent,10,Good value for money,nothing not to like,Reviewed: 30 August 2023,2024-02-11T08:10:47.602Z
Snooze Inn @Dunlop Street,Rio,Philippines,Family Room (4 Adults) with Private Bathroom,3 nights · April 2023,Group,it was worth what we paid,8,near to stations,"considering the price, none.",Reviewed: 26 April 2023,2024-02-11T08:10:47.602Z
Snooze Inn @Dunlop Street,Thampi,Singapore,Bed in 6-Bed Mixed Dormitory Room,2 nights · January 2023,Solo traveller,Staff looks support,10,Not applicable,No comment,Reviewed: 13 January 2023,2024-02-11T08:10:47.602Z
Snooze Inn @Dunlop Street,Aguilar,Saudi Arabia,Bed in 4-Bed Mixed Dormitory Room,3 nights · November 2022,Solo traveller,Comfortable,8,Convenient and safe 👌,Less area in reception,Reviewed: 28 November 2022,2024-02-11T08:10:47.602Z
Snooze Inn @Dunlop Street,Syed,India,Bed in 8-Bed Mixed Dormitory Room,7 nights · July 2022,Solo traveller,very nice service,10,excellent service,nothing,Reviewed: 22 July 2022,2024-02-11T08:10:47.602Z
Snooze Inn @Dunlop Street,Diana,Philippines,Bed in 6-Bed Female Dormitory Room,3 nights · July 2022,Group,"Great, no-frills budget stay! Good location.",9,"Friendly staff, the train station is just a 2-min walk from the hotel.",,Reviewed: 7 July 2022,2024-02-11T08:10:47.602Z
Snooze Inn @Dunlop Street,Abhinav,India,Male Dormitory Room,2 nights · September 2023,Solo traveller,Good place to stay for solo travellers. Polite staff.,8,Convenience,Small bathrooms,Reviewed: 13 October 2023,2024-02-11T08:10:58.581Z
Snooze Inn @Dunlop Street,Dgku,Malaysia,Family Room (4 Adults) with Private Bathroom,2 nights · September 2023,Family,Good,7,"Staff very friendly, location strategic","Stay there for 3day 2 night.. every night will hear noises, disturb our sleep time",Reviewed: 26 September 2023,2024-02-11T08:10:58.581Z
Snooze Inn @Dunlop Street,Sarah,Taiwan,Bed in 6-Bed Female Dormitory Room,2 nights · January 2023,Solo traveller,Value place,8,"Good hotel, fine place and helpful staff",Bathroom was a bit dirty,Reviewed: 31 March 2023,2024-02-11T08:10:58.581Z
Snooze Inn @Dunlop Street,Nasri,Malaysia,Family Room (4 Adults) with Private Bathroom,2 nights · December 2022,Family,Good value for money,8,The location is convenience for us to take the MRT or walk. Many food outlets nearby,The walls are thin. Can hear people next door snore and fart,Reviewed: 18 January 2023,2024-02-11T08:10:58.581Z
Snooze Inn @Dunlop Street,Ibrahim,Singapore,Bed in 6-Bed Mixed Dormitory Room,3 nights · July 2022,Solo traveller,Very good,8,low rate and good location,small rooms,Reviewed: 20 July 2022,2024-02-11T08:10:58.581Z
Snooze Inn @Dunlop Street,Beverly,Philippines,Family Room (5 Adults) with Private Bathroom,2 nights · March 2023,Family,Good,7,Good location. A lot of restaurants around the area,Small bathroom,Reviewed: 9 May 2023,2024-02-11T08:10:58.581Z
Snooze Inn @Dunlop Street,Anoop,India,Family Room (4 Adults) with Private Bathroom,1 night · May 2023,Group,Not enjoyable,1,"Would advice families not to stay here. Maybe used by a single male traveller on hourly basis. Not longer than that. The noise from other rooms and passage disturbs you all the time, very small passage and mostly filled with luggage. The property has no lift so if your room is on the 3rd floor, you need to self carry your luggage al lthe way up.","Noise, facilities, Very adamant and strictly as per the rules.",Reviewed: 5 May 2023,2024-02-11T08:10:58.581Z
Snooze Inn @Dunlop Street,Karun,Singapore,Bed in 6-Bed Female Dormitory Room,1 night · March 2023,Solo traveller,,1,,This review has been hidden because it doesn't meet our guidelines.,Reviewed: 30 March 2023,2024-02-11T08:10:58.581Z
Snooze Inn @Dunlop Street,Mels,Netherlands,Bed in 8-Bed Mixed Dormitory Room,3 nights · September 2022,Solo traveller,Terrible,1,"Location was fine, close to the metro stop and possible to walk to the city centre.","DO NOT STAY AT THIS HOSTEL IF YOU ARE A BACKPACKER. The rooms are old, dirty and small. The bathroom is old, only cold water. Toilet and shower in same location. Sharing the room with people who are not backpacking and snore loudly, walk in at middle of the night and start phone calls, put on AC while we turned it off because it was freezing. I booked for 3 nights but decided to leave after 2 nights. Absolute terrible experience staying here. At the reception they do not give money back and do not do anything to solve the problem. Bunk beds make a lot of noise, blanket was dirty and did not even cover my whole body.",Reviewed: 13 September 2022,2024-02-11T08:10:58.581Z
Snooze Inn @Dunlop Street,Ahmadwaqar123,Pakistan,Bed in 8-Bed Mixed Dormitory Room,2 nights · June 2022,Solo traveller,Poor,3,Nothing ..,8 persons in a room beds were double story and all the beds were attached.... that was a poising hotel... no one can survive in it,Reviewed: 7 June 2022,2024-02-11T08:10:58.581Z
Snooze Inn @Dunlop Street,Gagan,India,Family Room (4 Adults) with Private Bathroom,1 night · January 2024,Family,Is it travellers friendly or a low rank business only😃,2,The people at the reception,"The price for such a room! SGD 182.43 for no amenities.The room was just below the stairs of next storey.I banged my head twice while getting up from bed.The notch of washroom also didn't work.There were no towels,no toiletries. For every thing I had to pay extra.",Reviewed: 26 January 2024,2024-02-11T08:11:08.138Z
Snooze Inn @Dunlop Street,Gordon,United Kingdom,Male Dormitory Room,1 night · November 2023,Solo traveller,,1,,This review has been hidden because it doesn't meet our guidelines.,Reviewed: 5 January 2024,2024-02-11T08:11:08.138Z
Snooze Inn @Dunlop Street,Ma,Philippines,Bed in 6-Bed Female Dormitory Room,5 nights · September 2023,Solo traveller,"Good Proximity to the MRT, everything else was bad",1,So close to Rochor MRT.,Hygiene was bad. Building was old. There was a lady who looked almost like she was living in the female dorm.,Reviewed: 19 September 2023,2024-02-11T08:11:08.138Z
Snooze Inn @Dunlop Street,Suhila,Malaysia,Bed in 6-Bed Female Dormitory Room,2 nights · June 2023,Solo traveller,Bad,1,Nothing,Dirtyyyyyyy,Reviewed: 19 June 2023,2024-02-11T08:11:08.138Z
Snooze Inn @Dunlop Street,Ai,Vietnam,Male Dormitory Room,2 nights · June 2023,Solo traveller,Not the same,1,Good location.,Crammed accomodation. Did not receive the same (one prospective) or similiar booked accomodation.,Reviewed: 6 June 2023,2024-02-11T08:11:08.138Z
Snooze Inn @Dunlop Street,Dolores,United States,Bed in 6-Bed Female Dormitory Room,4 nights · April 2023,Group,poor,1,need to be clean up,smell bad,Reviewed: 12 April 2023,2024-02-11T08:11:08.138Z
Snooze Inn @Dunlop Street,Majeed,Australia,Family Room (4 Adults) with Private Bathroom,1 night · March 2023,Family,Not suitable for tourists or holiday makers  friendly staff,1,"location was at Little India, a short walk from Restaurants","Property was filthy, a fire trap and very overcrowded. The room was dirty and cramped, with mould everywhere. The photos on the website do not represent the actual conditions.",Reviewed: 28 March 2023,2024-02-11T08:11:08.138Z
Snooze Inn @Dunlop Street,Alvin,Singapore,Bed in 6-Bed Mixed Dormitory Room,1 night · February 2023,Solo traveller,You will regret it!,1,"According to my guest, None at all!",My guest had a horrible stay in this hostel. dirty toilets! rude daytime male receptionist (Chinese heritage) with no sense of hospitality!,Reviewed: 19 March 2023,2024-02-11T08:11:08.138Z
Snooze Inn @Dunlop Street,Siddh,Malaysia,Bed in 6-Bed Female Dormitory Room,1 night · January 2023,Solo traveller,never,1,very bad behaviour very very bad talking,never been come again this property's,Reviewed: 1 February 2023,2024-02-11T08:11:08.138Z
Snooze Inn @Dunlop Street,Emily,United Arab Emirates,Bed in 6-Bed Female Dormitory Room,1 night · December 2022,Solo traveller,Extremely poor stay,2,Location,"This is by far the worst hostel I have stayed in. I was checked in hurriedly by a girl who was rushing to get back to her phone, was not given a proper introduction and did not even get the WiFi details.  ""Ensuite bathroom"" was a tiny box that had the toilet, shower and sink jammed with pipes that were leaking and smelled foul. The ""free daily breakfast"" advertised was non-existent, there was no lock or security on the dorm doors and you would not want to spend more than a minute in the ""kitchen"" upstairs. Clearly the only place they spent money tidying up is the reception area. Would definitely not recommend.",Reviewed: 30 December 2022,2024-02-11T08:11:08.138Z
Snooze Inn @Dunlop Street,Namzul,Bangladesh,Bed in 6-Bed Mixed Dormitory Room,1 night · October 2022,Solo traveller,Bad,1,they're not Friendly . they're Rude over priced. no sampoo towel nothing,don't like anything boring,Reviewed: 16 October 2022,2024-02-11T08:11:18.755Z
Snooze Inn @Dunlop Street,Emily,United States,Bed in 6-Bed Female Dormitory Room,3 nights · October 2022,Group,awful,1,nothing unfortunately. was absolutely awful. we ended up checking out early and spending $600 on a new hotel because we were that desperate to leave,everything. the beds are nasty and have stains. the room smelt awful. the shower had bugs crawling around. the location was not nice and we were catcalled and filmed by random men as we left.,Reviewed: 3 October 2022,2024-02-11T08:11:18.755Z
Snooze Inn @Dunlop Street,Laura,France,Bed in 6-Bed Female Dormitory Room,2 nights · September 2022,Solo traveller,The worst experience I had in a youth hostel,1,,"I had read the bad comments about this establishment but I thought people were exaggerating but everything was true. It isn’t an hostel for backpackers. I shared the dorm with women who seemed to live there, some went out all night and slept all day… The dormitory was so shady , it smelled bad, there was such a seedy atmospher!",Reviewed: 30 September 2022,2024-02-11T08:11:18.755Z
Snooze Inn @Dunlop Street,Shersten,Canada,Family Room (5 Adults) with Private Bathroom,3 nights · September 2022,Family,Gross better pay a bit more to a comfier and clean one.,1,,"The location was great,staff are really awesome specially accomodating directions, hall way going up to our room smells really bad,lack of upkeep,gross and very dirty.The room is in bad shape,bathroom is looking dirty,towels are very thin,bed feels like there is a bed bug.",Reviewed: 21 September 2022,2024-02-11T08:11:18.755Z
Snooze Inn @Dunlop Street,Gene,Singapore,Family Room (4 Adults) with Private Bathroom,1 night · September 2022,Family,Worst room ever,1,Non,"Noisy neighbour room for phone, cockroaches in the room, no towel, no shampoo, room not clean with previous tenant rubbish",Reviewed: 11 September 2022,2024-02-11T08:11:18.755Z
Snooze Inn @Dunlop Street,Meena,India,Bed in 6-Bed Female Dormitory Room,1 night · August 2022,Group,Bad,1,Nothing good thereIn Respesnest Very bad behavior,Nothing good there,Reviewed: 9 August 2022,2024-02-11T08:11:18.755Z
Snooze Inn @Dunlop Street,Low,Malaysia,Bed in 6-Bed Female Dormitory Room,3 nights · May 2022,Solo traveller,Poor,3,nearby a lot of nice foods and every dorm got 2 toilets,"for those seniors if got upper bed, please be careful of the bunker's foot step up cos the gaps is scary",Reviewed: 26 May 2022,2024-02-11T08:11:18.755Z
Snooze Inn @Dunlop Street,Devadas,Malaysia,Bed in 8-Bed Mixed Dormitory Room,7 nights · April 2021,Solo traveller,Very poor,2,Nothing,Everything except location,Reviewed: 19 April 2021,2024-02-11T08:11:18.755Z
Snooze Inn @Dunlop Street,Anonymous,Sri Lanka,,4 nights · March 2023,Group,Overall it’s worth the money,7,Situated in little India and very close to Rochor station the place is so worth for money. The staff was nice and helpful.,The room was a bit congested and the common areas for dining and ironing need improvement.,Reviewed: 16 March 2023,2024-02-11T08:11:18.755Z
Snooze Inn @Dunlop Street,Anonymous,Sri Lanka,,3 nights · February 2023,Group,overall good and value for the money you spent,7,friendly staff and the room was tidy and clean . the bed linens all clean and the bathrooms was very clean. food courts and transportation at your door step.,although we booked a family room there was no adapters and need to hire one and same with room locker keys. The dining area should be clean and pleasant,Reviewed: 26 February 2023,2024-02-11T08:11:18.755Z
Snooze Inn @Dunlop Street,Annegret,Germany,Bed in 6-Bed Female Dormitory Room,3 nights · January 2024,Solo traveller,PassablePassable,5,Die Nähe zu Little China ist klasse,,Reviewed: 27 January 2024,2024-02-11T08:11:28.227Z
Snooze Inn @Dunlop Street,Le,France,Bed in 6-Bed Mixed Dormitory Room,3 nights · March 2023,Solo traveller,Les nuits sauvages en forme à SG!Les nuits sauvages en forme à SG!,5,La localisation. A quelques centaines de mètres du Centre ainsi que des zones touristiques.,,Reviewed: 7 March 2023,2024-02-11T08:11:28.227Z
Snooze Inn @Dunlop Street,Laura,Spain,Family Room (4 Adults) with Private Bathroom,1 night · October 2022,Group,aceptable para descansar si vienes rendidoaceptable para descansar si vienes rendido,5,ubicación,,Reviewed: 16 October 2022,2024-02-11T08:11:28.227Z
Snooze Inn @Dunlop Street,Harald,Germany,Family Room (5 Adults) with Private Bathroom,2 nights · July 2022,Family,"günstig schlafen, sehr zentral, Hotel ist schon stark in die Jahre gekommengünstig schlafen, sehr zentral, Hotel ist schon stark in die Jahre gekommen",4,"liegt sehr zentral, Zentrum lässt sich sehr gut von dort aus erkunden.",,Reviewed: 1 September 2022,2024-02-11T08:11:28.227Z
Snooze Inn @Dunlop Street,Tailliez,France,Bed in 6-Bed Female Dormitory Room,1 night · August 2022,Solo traveller,PleasantPleasant,6,Proche du métro et de plusieurs bus. Restaurants très proches. Personnel gentil et arrangeant.,,Reviewed: 29 August 2022,2024-02-11T08:11:28.227Z
Snooze Inn @Dunlop Street,Jana,Czech Republic,Family Room (4 Adults) with Private Bathroom,4 nights · September 2023,Group,PassablePassable,5,velmi ochotná a milá obsluha na recepci,,Reviewed: 21 September 2023,2024-02-11T08:11:28.227Z
Snooze Inn @Dunlop Street,Chris,France,Family Room (5 Adults) with Private Bathroom,1 night · August 2023,Family,PleasantPleasant,6,La réactivité du personnel et sa disponibilité. Draps propres.,,Reviewed: 17 August 2023,2024-02-11T08:11:28.227Z
Snooze Inn @Dunlop Street,Giorgia,Italy,Family Room (4 Adults) with Private Bathroom,3 nights · March 2023,Family,PleasantPleasant,6,La posizione è molto comoda a due passi c'è la fermata della metro il quartiere indiano e molto bello  da vedere e per mangiare,,Reviewed: 16 March 2023,2024-02-11T08:11:28.227Z
Snooze Inn @Dunlop Street,Nicklas,Germany,Bed in 6-Bed Mixed Dormitory Room,1 night · October 2022,Solo traveller,DisappointingDisappointing,4,Der Schlafbereich war sauber.Man kommt sehr leicht ins Gespräch mit den anderen Gästen im Zimmer,,Reviewed: 24 October 2022,2024-02-11T08:11:28.227Z
Snooze Inn @Dunlop Street,Piero,Italy,Bed in 8-Bed Mixed Dormitory Room,1 night · July 2022,Solo traveller,"Al massimo per una notte in emergenza, staff molto disponibile.Al massimo per una notte in emergenza, staff molto disponibile.",4,,,Reviewed: 8 July 2022,2024-02-11T08:11:28.227Z
Snooze Inn @Dunlop Street,Luca,Italy,Family Room (4 Adults) with Private Bathroom,2 nights · July 2023,Family,Non ripetibileNon ripetibile,5,La posizione ottima come punto di partenza,,Reviewed: 3 August 2023,2024-02-11T08:11:36.627Z
Snooze Inn @Dunlop Street,Nina,Germany,Family Room (5 Adults) with Private Bathroom,3 nights · August 2023,Group,PoorPoor,3,Das Hotel hat eine recht gute Lage mit guter Bahnanbindung in alle Richtungen.,,Reviewed: 14 August 2023,2024-02-11T08:11:36.627Z
Snooze Inn @Dunlop Street,Marlena,Poland,Family Room (4 Adults) with Private Bathroom,1 night · January 2023,Family,"Dobra lokalizacja, dobra cena. Na 1.noc będzie to opcja ok.Dobra lokalizacja, dobra cena. Na 1.noc będzie to opcja ok.",8,Byliśmy drugi raz. Pokoj 4-osobowy z łazienka na parterze to dobra opcja dla rodziny. Blisko metra. Motel na 1 noc dobry. Personel bardzo pomocny.Możliwość bezpłatnego przechowania plecaków.,,Reviewed: 5 February 2023,2024-02-11T08:11:36.627Z
Snooze Inn @Dunlop Street,Marlena,Poland,Family Room (4 Adults) with Private Bathroom,1 night · January 2023,Family,"Super lokalizacja, miły personelSuper lokalizacja, miły personel",9,"Doskonała lokalizacja w dzielnicy Little India, blisko stacji metra (z lotniska super połączenie). Rezerwując wiedz, że to hostel wiec na krótki pobyt (transfer) miejsce dobre.Jesteśmy 5-osobową rodziną i wybraliśmy 4-osobowy pokoj z łazienką, przemiły personel nie policzył za najmłodsze dziecko śpiące z nami, na koniec pobytu dał dzieciom batoniki👍Czysta pościel, personel bardzo pomocna.",,Reviewed: 16 January 2023,2024-02-11T08:11:36.627Z
Snooze Inn @Dunlop Street,Tabea,Germany,Bed in 6-Bed Female Dormitory Room,2 nights · November 2022,Group,Very goodVery good,8,Personal,,Reviewed: 28 November 2022,2024-02-11T08:11:36.627Z
Snooze Inn @Dunlop Street,Romina,Argentina,Bed in 8-Bed Mixed Dormitory Room,1 night · January 2024,Solo traveller,Ojalá que consigas algo mejorOjalá que consigas algo mejor,3,"Es un hotel no turístico. Hay gente viviendo ahí, es otra la onda. Lo único bueno es la ubicación y el colchón cómodo. Tiene agua caliente en el baño y una heladera que resulta chica para todo el hostal.",,Reviewed: 3 February 2024,2024-02-11T08:11:36.627Z
Snooze Inn @Dunlop Street,Inês,Portugal,Family Room (4 Adults) with Private Bathroom,2 nights · April 2023,Group,PoorPoor,3,O ar condicionado funcionava,,Reviewed: 4 May 2023,2024-02-11T08:11:36.627Z
Snooze Inn @Dunlop Street,Alex,Germany,Family Room (4 Adults) with Private Bathroom,2 nights · July 2022,Family,PoorPoor,3,Billige Wasser in der lobby,,Reviewed: 23 July 2022,2024-02-11T08:11:36.627Z
Snooze Inn @Dunlop Street,Andre,Brazil,Bed in 14-Bed Mixed Dormitory Room,4 nights · January 2024,Solo traveller,BarulhentaBarulhenta,1,Preço apenas,,Reviewed: 27 January 2024,2024-02-11T08:11:36.627Z
Snooze Inn @Dunlop Street,Jesus,Spain,Family Room (4 Adults) with Private Bathroom,2 nights · September 2023,Family,Very poorVery poor,2,,,Reviewed: 25 September 2023,2024-02-11T08:11:36.627Z
Snooze Inn @Dunlop Street,Mohammed,France,Family Room (5 Adults) with Private Bathroom,3 nights · July 2023,Family,BadBad,1,Rien du toutJe me suis sauvé dès que j'ai mis les pieds.,,Reviewed: 22 July 2023,2024-02-11T08:11:45.673Z
Snooze Inn @Dunlop Street,Nancy,Netherlands,Family Room (4 Adults) with Private Bathroom,2 nights · July 2023,Family,Locatie/ personeel perfect kamer/ douche/wc slechtLocatie/ personeel perfect kamer/ douche/wc slecht,7,Personeel erg vriendelijk en behulpzaam,,Reviewed: 20 July 2023,2024-02-11T08:11:45.673Z
Snooze Inn @Dunlop Street,Erik,Netherlands,Family Room (4 Adults) with Private Bathroom,3 nights · July 2023,Family,"Klein, vies, smoezelig kamertjeKlein, vies, smoezelig kamertje",1,Entree,,Reviewed: 17 July 2023,2024-02-11T08:11:45.673Z
Snooze Inn @Dunlop Street,Kevin,France,Family Room (4 Adults) with Private Bathroom,3 nights · January 2023,Family,HorribleHorrible,1,L’emplacement pratique,,Reviewed: 15 January 2023,2024-02-11T08:11:45.673Z
Snooze Inn @Dunlop Street,Ketchaya,Thailand,Family Room (4 Adults) with Private Bathroom,5 nights · October 2022,Family,BadBad,1,ใกล้สถานีรถไฟฟ้า,,Reviewed: 18 November 2022,2024-02-11T08:11:45.673Z
Snooze Inn @Dunlop Street,Sterre,Thailand,Bed in 6-Bed Female Dormitory Room,2 nights · September 2022,Solo traveller,ga hier nooit heenga hier nooit heen,1,niks,,Reviewed: 20 September 2022,2024-02-11T08:11:45.673Z
Snooze Inn @Dunlop Street,Andres,Spain,Bed in 6-Bed Female Dormitory Room,1 night · January 2024,Solo traveller,PoorPoor,3,,,Reviewed: 27 January 2024,2024-02-11T08:11:45.673Z
Snooze Inn @Dunlop Street,Anonymous,Thailand,,2 nights · August 2023,Group,สบายสบาย,8,ห้องกว้าง,,Reviewed: 21 August 2023,2024-02-11T08:11:45.673Z
Snooze Inn @Dunlop Street,Kasaudhan,Thailand,Bed in 8-Bed Mixed Dormitory Room,2 nights · January 2024,Solo traveller,Passable,5,,There are no comments available for this review,Reviewed: 29 January 2024,2024-02-11T08:11:45.673Z
Snooze Inn @Dunlop Street,Dilhaneil,Sri Lanka,Family Room (6 Adults) with Private Bathroom,2 nights · December 2023,Family,Pleasant,6,,There are no comments available for this review,Reviewed: 16 December 2023,2024-02-11T08:11:45.673Z
Snooze Inn @Dunlop Street,Keizerdanielroy,India,Male Dormitory Room,1 night · May 2023,Solo traveller,Passable,5,,There are no comments available for this review,Reviewed: 27 May 2023,2024-02-11T08:11:56.079Z
Snooze Inn @Dunlop Street,Matthew,Australia,Family Room (5 Adults) with Private Bathroom,1 night · April 2023,Family,Good budget accomodation,6,,There are no comments available for this review,Reviewed: 24 May 2023,2024-02-11T08:11:56.079Z
Snooze Inn @Dunlop Street,Ammon,Canada,Bed in 6-Bed Mixed Dormitory Room,1 night · February 2024,Couple,Pleasant,6,,There are no comments available for this review,Reviewed: 3 February 2024,2024-02-11T08:11:56.079Z
Snooze Inn @Dunlop Street,Shayankhan9,Pakistan,Bed in 6-Bed Female Dormitory Room,2 nights · July 2023,Solo traveller,Passable,5,,There are no comments available for this review,Reviewed: 27 August 2023,2024-02-11T08:11:56.079Z
Snooze Inn @Dunlop Street,Thiban,Malaysia,Bed in 6-Bed Mixed Dormitory Room,1 night · July 2023,Couple,Passable,5,,There are no comments available for this review,Reviewed: 27 July 2023,2024-02-11T08:11:56.079Z
Snooze Inn @Dunlop Street,Jai,Australia,Family Room (4 Adults) with Private Bathroom,2 nights · June 2023,Family,Disappointing,4,,There are no comments available for this review,Reviewed: 12 June 2023,2024-02-11T08:11:56.079Z
Snooze Inn @Dunlop Street,Ai,Vietnam,Male Dormitory Room,3 nights · May 2023,Solo traveller,Pleasant,6,,There are no comments available for this review,Reviewed: 18 May 2023,2024-02-11T08:11:56.079Z
Snooze Inn @Dunlop Street,Michael,Australia,Family Room (5 Adults) with Private Bathroom,9 nights · April 2023,Family,Pleasant,6,,There are no comments available for this review,Reviewed: 19 April 2023,2024-02-11T08:11:56.079Z
Snooze Inn @Dunlop Street,Ali,Pakistan,Bed in 6-Bed Mixed Dormitory Room,2 nights · January 2023,Solo traveller,Passable,5,,There are no comments available for this review,Reviewed: 14 January 2023,2024-02-11T08:11:56.079Z
Snooze Inn @Dunlop Street,Advocate,India,Bed in 8-Bed Mixed Dormitory Room,1 night · October 2022,Solo traveller,Passable,5,,There are no comments available for this review,Reviewed: 26 October 2022,2024-02-11T08:11:56.079Z
Snooze Inn @Dunlop Street,Judith,Germany,Bed in 6-Bed Female Dormitory Room,1 night · October 2022,Solo traveller,Disappointing,4,,There are no comments available for this review,Reviewed: 14 October 2022,2024-02-11T08:12:04.677Z
Snooze Inn @Dunlop Street,Israfeel,Bangladesh,Bed in 8-Bed Mixed Dormitory Room,1 night · September 2022,Solo traveller,Passable,5,,There are no comments available for this review,Reviewed: 13 September 2022,2024-02-11T08:12:04.677Z
Snooze Inn @Dunlop Street,Shohan,Bangladesh,Bed in 4-Bed Mixed Dormitory Room,2 nights · September 2022,Solo traveller,Passable,5,,There are no comments available for this review,Reviewed: 1 September 2022,2024-02-11T08:12:04.677Z
Snooze Inn @Dunlop Street,Macc,Canada,Bed in 8-Bed Mixed Dormitory Room,1 night · January 2024,Solo traveller,Disappointing,4,,There are no comments available for this review,Reviewed: 4 February 2024,2024-02-11T08:12:04.677Z
Snooze Inn @Dunlop Street,Noriaki,Australia,Bed in 6-Bed Mixed Dormitory Room,1 night · November 2022,Solo traveller,Disappointing,4,,There are no comments available for this review,Reviewed: 2 November 2022,2024-02-11T08:12:04.677Z
Snooze Inn @Dunlop Street,Md,Bangladesh,Bed in 6-Bed Mixed Dormitory Room,1 night · November 2023,Solo traveller,Pleasant,6,,There are no comments available for this review,Reviewed: 20 November 2023,2024-02-11T08:12:04.677Z
Snooze Inn @Dunlop Street,Gabriel,Ghana,Bed in 8-Bed Mixed Dormitory Room,5 nights · January 2024,Solo traveller,Exceptional,10,,There are no comments available for this review,Reviewed: 22 January 2024,2024-02-11T08:12:04.677Z
Snooze Inn @Dunlop Street,K,Fiji,Family Room (4 Adults) with Private Bathroom,3 nights · November 2023,Group,Very good,8,,There are no comments available for this review,Reviewed: 3 December 2023,2024-02-11T08:12:04.677Z
Snooze Inn @Dunlop Street,Heshan,Sri Lanka,Family Room (4 Adults) with Private Bathroom,1 night · September 2023,Group,Very good,8,,There are no comments available for this review,Reviewed: 7 September 2023,2024-02-11T08:12:04.677Z
Snooze Inn @Dunlop Street,Maria,Philippines,Family Room (4 Adults) with Private Bathroom,2 nights · August 2023,Family,Very good,8,,There are no comments available for this review,Reviewed: 24 August 2023,2024-02-11T08:12:04.677Z
Snooze Inn @Dunlop Street,Sachin,India,Male Dormitory Room,2 nights · July 2023,Solo traveller,Very good,8,,There are no comments available for this review,Reviewed: 23 July 2023,2024-02-11T08:12:12.853Z
Snooze Inn @Dunlop Street,Bobby,Australia,Bed in 6-Bed Mixed Dormitory Room,1 night · February 2023,Solo traveller,Superb,9,,There are no comments available for this review,Reviewed: 14 May 2023,2024-02-11T08:12:12.853Z
Snooze Inn @Dunlop Street,Vikranth,Singapore,Family Room (4 Adults) with Private Bathroom,1 night · March 2023,Group,Exceptional,10,,There are no comments available for this review,Reviewed: 2 March 2023,2024-02-11T08:12:12.853Z
Snooze Inn @Dunlop Street,Lycah,Philippines,Bed in 6-Bed Female Dormitory Room,1 night · March 2023,Solo traveller,Very good,8,,There are no comments available for this review,Reviewed: 1 March 2023,2024-02-11T08:12:12.853Z
Snooze Inn @Dunlop Street,Junaidiloque,Malaysia,Family Room (6 Adults) with Private Bathroom,1 night · February 2023,Family,Very good,8,,There are no comments available for this review,Reviewed: 24 February 2023,2024-02-11T08:12:12.853Z
