hotel name,User Name,Country,Room Info,Stay Date,Traveller Type,Review Title,Rating,Happy Review,Unhappy Review,Review Date,Scraped At
Heritage Collection on Seah - A Digital Hotel,Sarah,New Zealand,Loft,2 nights · January 2022,Couple,Cosy and clean,8,"The room was clean and simple. Amenities provided are similar to a self-contained apartment. Best part about the hotel was the location, as it is very close to many restaurants and Bugis shopping centres. The loft room was good for a short stay but probably a bit small for anything over 4 days.","There is no front-office or on site staff, so you need to fully check in online and use your phone and the hotel wifi to access your room key. Not too bad, but does mean you need to wait for a whatsapp reply from their staff to answer any questions or issues you have and may not be so accessible for those who aren't so good with technology. The front door is a little hard to locate as well as it's right next to a restaurant and opens onto their outdoor dining area.",Reviewed: 24 February 2022,2024-02-11T07:30:57.975Z
Heritage Collection on Seah - A Digital Hotel,George,Singapore,Loft,3 nights · May 2021,Solo traveller,Very good,8,"The staff that was helping me - Wendy, was very friendly and passionate of her role.  She is helpful and very dependable. I was late checking in and yet she waited until I came.She also got back to my queries timeline.  The venue and the hotel is also very clean.  .",Only that slightly noisy as the wall between rooms are not as well insulated,Reviewed: 7 June 2021,2024-02-11T07:30:57.975Z
Heritage Collection on Seah - A Digital Hotel,Kartika,Singapore,Loft,2 nights · May 2021,Couple,The staff  Wendy and Jarwin are friendly,10,So far is good,All good,Reviewed: 2 May 2021,2024-02-11T07:30:57.975Z
Heritage Collection on Seah - A Digital Hotel,Stephany,Mexico,Loft,5 nights · July 2023,Group,Fine,8,"Location, everything was near",Is missing a table behind de stairs. We had to put our things in the floor. The space of the table of the kitchen and desk is not enough.,Reviewed: 23 July 2023,2024-02-11T07:31:08.182Z
Heritage Collection on Seah - A Digital Hotel,Manuel,Austria,Loft,3 nights · February 2023,Couple,Very good,8,Very central location in Singapur and a nice designed apartment.,The keyless system is kind of annoying and the hole check in process is complicated with a lot of messages to read. Another point we didn't like is the 300S$ deposit which they block on the credit card for quite a long time. Also the prices you pay if you destroy the ikea kitchen ware are little funny and overpriced.,Reviewed: 4 March 2023,2024-02-11T07:31:08.182Z
Heritage Collection on Seah - A Digital Hotel,Brendan,Indonesia,Premium Loft,3 nights · April 2022,Couple,"Overall its a wonderful place and the ""dislikes"" are easy fixes to be honest.",8,"The safe self check-in was amazing and smooth. The team contacted me before arrival explaining everything which took away any concerns.The location is outstanding, perfectly situated from everything you need.Very clean.","The apartment was a to smaller than expectedThe laundry machine was out of service during our stayThe lift was broken one morningNo amenities or water on arrival, would be appreciated to have something to drink on arriving.",Reviewed: 3 May 2022,2024-02-11T07:31:08.182Z
Heritage Collection on Seah - A Digital Hotel,Yaya,United States,Premium Loft,14 nights · March 2021,Solo traveller,Really nice staff and location,7,Really convenient place that you can get subway in walking distance. Staff are really friendly as well. It’s a small and cute loft different with normal hotel room so it’s quite fresh for me to stay.,Nice location means noise you know. It’s not something concerning me though. Also the air conditioner drops water;;it could be improved.,Reviewed: 16 April 2021,2024-02-11T07:31:08.182Z
Heritage Collection on Seah - A Digital Hotel,Annalyn,Thailand,Loft,3 nights · January 2024,Couple,Okay.,7,,"You may want to prepare for a security deposit of S$200 during your stay, as it could take up to 10 days after check-out for it to be reflected in your account. It's good to be aware that they don't accept cash and we weren't informed beforehand.",Reviewed: 26 January 2024,2024-02-11T07:31:08.182Z
Heritage Collection on Seah - A Digital Hotel,Abdelwahid,United Kingdom,Premium Loft,3 nights · September 2023,Group,was efficient even if the digital key at check in had issues,7,The location and the staff,the back noise of the ac in the road,Reviewed: 22 September 2023,2024-02-11T07:31:08.182Z
Heritage Collection on Seah - A Digital Hotel,Endah,Singapore,Premium Loft,2 nights · November 2022,Solo traveller,"Pleasant n modern, but not my cup a tea",5,"Clean, simple n well maintained, good quality kitchen stuff, towel and bedding. Great location n good access to central attraction n transport.  self service laundry is available. Fast response on WA","I am 51yrs old lady n not a tech-y, therefore it was really hard to check myself in. I didnt realise it was a digital hotel when i booked it, though it says on the booking page. The person on WA was really good but it took u guys more then 40mnts since the first time i reported a problem registering myself on yr app, to finally send a representative to help me. I was always nervous leaving my room, incase i left my phone or running our of battery, that i couldn’t use my phone to get into my room or to contact you. This is definitely not a hotel for me. Those are keeping up with current IT skills would love u. The bed area is very tight n no room to even step around. You would hate to go up n down to get stuff, Once u r up the loft. There is no hang out corner downstair such as 2 seater sofa under stair? Not a very good lay out",Reviewed: 27 November 2022,2024-02-11T07:31:08.182Z
Heritage Collection on Seah - A Digital Hotel,Carmen,Malaysia,Premium Loft,3 nights · June 2022,Couple,Good,7,"Location near to the mrt station, beautiful night view if your want to explore the city, famous chicken rice shop just next to the stay.",SmallDusty(allergy to dust),Reviewed: 23 July 2022,2024-02-11T07:31:08.182Z
Heritage Collection on Seah - A Digital Hotel,Heung,Hong Kong,Premium Loft,4 nights · June 2022,Solo traveller,Good,7,,my room is right beside the laundry and is always filled with the exhaust gas despite I have turned the Aircon fan to the max.,Reviewed: 22 June 2022,2024-02-11T07:31:08.182Z
Heritage Collection on Seah - A Digital Hotel,Yin,Singapore,Premium Loft,2 nights · January 2022,Couple,a great place for a short stay with your loved one,7,I like that they have a kitchenette and it’s a cosy place to chill …,it’s a little small though,Reviewed: 17 January 2022,2024-02-11T07:31:08.182Z
Heritage Collection on Seah - A Digital Hotel,Nur,Singapore,Loft,2 nights · August 2021,Solo traveller,Good,7,So far all good and near to find food,Nil,Reviewed: 9 August 2021,2024-02-11T07:31:18.974Z
Heritage Collection on Seah - A Digital Hotel,Halenah,Singapore,Premium Loft,2 nights · July 2021,Couple,Untitled,5,The host. He was really nice and very adorable. That's it. Privacy was nice and location.,"The toilet had pink moulds on it. Unappreciated to shower in a not so clean toilet to be honest, just dissatisfied with the toilet. Apple tv remote didn't work not sure if it was the battery but would have like to watch some TV.",Reviewed: 16 July 2021,2024-02-11T07:31:18.974Z
Heritage Collection on Seah - A Digital Hotel,Nicolas,France,Premium Loft,3 nights · May 2023,Solo traveller,Poor,3,Central location,"The air of the so called ""premium loft"" is filthy: persistent smell of mould. One window only that cannot be opened, no air circulation. Unhealthy.",Reviewed: 29 May 2023,2024-02-11T07:31:18.974Z
Heritage Collection on Seah - A Digital Hotel,Ethan,New Zealand,Premium Loft,5 nights · January 2023,Group,It is what it is,1,Tv,Spent half my time trying to get the key card to work Nothing was done in terms of new towelToilet paper,Reviewed: 21 January 2023,2024-02-11T07:31:18.974Z
Heritage Collection on Seah - A Digital Hotel,Jon,Vietnam,Premium Loft,3 nights · September 2022,Solo traveller,Comfortable and good location but not a user friendly experience.,5,The location was amazing and the bed was really comfortable.  The staff were friendly via their Whatsapp service and responded quickly.,"The windows were frosted so there was no view.  The loft with the bed was too short to stand in.  The self check in process was overly complicated and required you to download apps, read reams of information, watch videos on Youtube and set your phone in specific ways in order to access the lift,door and check in check out.  All you want to do is get a key card and go to your room. People do not want to invest so much time into a task that should be no effort. Also the need to use your phone to operate the lift and open your door created a constant worry that I would run out of phone battery, so i had to carry around a phone charger every day. The requirement for a 300sgd charge to your card  as a security deposit is also very inconvenient.  You can only do this when you arrive at the property.  Another laborious task.  For me I had to change sim cards and try several cards.  With todays bank card security policies, it is not that easy to get a OTP to authorise an online transaction while you are travelling overseas.  To have to do all this with your bags when you just want to quickly get in your room is really annoying.",Reviewed: 8 September 2022,2024-02-11T07:31:18.974Z
Heritage Collection on Seah - A Digital Hotel,Myint,Singapore,Premium Loft,5 nights · August 2022,Couple,Poor,3,,"Pre register process very not friendly use, failed many times, wastedmy time, there are many small fly walking and flying in the bath room, booking.com overcharged me extra $9, without any explanation.",Reviewed: 30 August 2022,2024-02-11T07:31:18.974Z
Heritage Collection on Seah - A Digital Hotel,Hendy,Singapore,Premium Loft,2 nights · March 2021,Couple,Bad,1,,"Toilet hose was leaking, cigarette smell on my floor, noise level till beyond midnight.",Reviewed: 10 March 2021,2024-02-11T07:31:18.974Z
Heritage Collection on Seah - A Digital Hotel,Anthony,Australia,Loft,2 nights · October 2023,Couple,The WORST hotel ever..!,2,,"The “key app” did not work on a two occasions. It just displayed a circle - photo below. Meaning we couldn’t access our room. We had to spend a considerable amount of time contacting the staff on what’s app, as there are no staff onsite, then restarting our phone before we could then access our room. This was unacceptable and we asked if could leave and get a refund the second time. They refused but offered another property with same “key app”. The next day they gave us keycards which fixed it. The room was dirty, had no windows and you need to climb ladder like stairs to the hot bedroom upstairs. Very inconvenient and dangerous navigating the ladder. A complete rip off. Don’t do it to yourself.",Reviewed: 29 October 2023,2024-02-11T07:31:18.974Z
Heritage Collection on Seah - A Digital Hotel,Santiago,Germany,Premium Loft,3 nights · August 2022,Solo traveller,Poor,3,The location was great. The shower head was also very nice!,"My room was in the floor where the washing machines were. It was so noisy, specially at night and early in the morning when people mostly were doing their laundry. The sound proof from the room is non existent and I was able to hear every single conversation from the halls.",Reviewed: 30 August 2022,2024-02-11T07:31:18.974Z
Heritage Collection on Seah - A Digital Hotel,June,Singapore,Loft,2 nights · August 2022,Couple,Stripped down experience,4,"Pros: good location, plenty of food options, relatively new interior, microwave, good water pressure, loo is clean.","Cons: bad view (facing back alley with cooking fumes rising), small room, low ceiling height for mezzanine, dirty AC, no toiletries (no toothbrush, toothpaste, slippers), no housekeeping, no bottled water! No Netflix, Disney or Apple TV. Only local channels which are horrible for staycation. Steep stairs may be difficult to navigate for some. Water kettle is badly stained.",Reviewed: 13 August 2022,2024-02-11T07:31:18.974Z
Heritage Collection on Seah - A Digital Hotel,Anonymous,Hong Kong,,2 nights · April 2022,Couple,great,10,it’s clean and cozy. they supply free laundry service too which was very useful for us. staff were very helpful to ensure smooth check in process,"although it didn’t affect me, I think the check out time is a tad bit early (11am) compared to check in time (3pm onwards)",Reviewed: 4 May 2022,2024-02-11T07:31:28.996Z
Heritage Collection on Seah - A Digital Hotel,Anonymous,Singapore,,2 nights · November 2021,Couple,awesome!,10,overall!! everything was comfortable & great!,maybe a tissue box & rubbish bin would be good on the top level with the bedroom!,Reviewed: 15 November 2021,2024-02-11T07:31:28.996Z
Heritage Collection on Seah - A Digital Hotel,Anonymous,Singapore,,2 nights · February 2021,Couple,Exceptional,10,"The guest relationship manager, Javin was fantastic in his service and very flexible with our check-in timing changes. The room was spacious too! And best part is that it is surrounded by good food and entertainment places. Definitely will consider coming again!",It would be great if the lobby has a nicer smell - there is a weird smell at the lobby during our stay. Not a big issue but it is good to have.,Reviewed: 21 February 2021,2024-02-11T07:31:28.996Z
Heritage Collection on Seah - A Digital Hotel,Philipp,Germany,Loft,4 nights · January 2024,Couple,"Super Anbindung in die Innenstadt und modernes Wohnen, ideal für einen Städtetrip in SingapurSuper Anbindung in die Innenstadt und modernes Wohnen, ideal für einen Städtetrip in Singapur",8,"Top Lage, super Preis-Leistungs-Verhältnis und effiziente Raumaufteilung",,Reviewed: 4 February 2024,2024-02-11T07:31:28.996Z
Heritage Collection on Seah - A Digital Hotel,Ramon,Germany,Loft,4 nights · January 2024,Solo traveller,SuperbSuperb,9,"Das Apartment war genau wie versprochen, klein aber gemütlich. Für mich alleine jedenfalls. Ich glaube zu zweit wird es dann ungemütlich. Die Lage ist super. Es war auch relativ ruhig. Staff was extremely fast solving problems.",,Reviewed: 11 January 2024,2024-02-11T07:31:28.996Z
Heritage Collection on Seah - A Digital Hotel,Niels2406,Netherlands,Loft,2 nights · November 2023,Couple,SuperbSuperb,9,"Betaalbaar, goede locatie, vriendelijk personeel.",,Reviewed: 23 November 2023,2024-02-11T07:31:28.996Z
Heritage Collection on Seah - A Digital Hotel,Josephine,Germany,Loft,2 nights · October 2023,Group,SuperbSuperb,9,Die Lage war super und das Apartment super niedlich.,,Reviewed: 13 October 2023,2024-02-11T07:31:28.996Z
Heritage Collection on Seah - A Digital Hotel,Tobias,Germany,Loft,2 nights · September 2023,Couple,Alles TOP! Wir kommen wieder!Alles TOP! Wir kommen wieder!,10,"Wir waren für einen kurzen stopover in Singapur.Die Lage war perfekt, direkt an den Sehenswürdigkeiten, umgeben von tollen Malls und (für uns) 10 m entfernt ein Gym! :)Die Ausstattung war super, sehr sauber und mit Liebe zum Detail! Wir haben uns super wohl gefühlt, vor allem die Loftwohnung was sehr gemütlich 😊 super umfangreiche Beschreibung der Check Ins und als unser Föhn nicht ging, wurde innerhalb von 10 Minuten ein neuer gebracht. Selten so eine Gastfreundschaft auf der Welt erlebt. Weiter so! Wir kommen definitiv wieder!!",,Reviewed: 22 September 2023,2024-02-11T07:31:38.027Z
Heritage Collection on Seah - A Digital Hotel,Carmen,Spain,Premium Loft,2 nights · July 2023,Couple,Estancia adecuadaEstancia adecuada,10,Buena ubicación. Fácil uso. Buena comunicación con los responsables Alicia Jardwin y Ed.,,Reviewed: 2 August 2023,2024-02-11T07:31:38.027Z
Heritage Collection on Seah - A Digital Hotel,Till,Germany,Loft,3 nights · June 2023,Couple,Sauber. Super Lage. Tolle Kommunikation!Sauber. Super Lage. Tolle Kommunikation!,10,Sauber. Super Lage. Tolle Kommunikation! Keine Zweifel nötig,,Reviewed: 27 June 2023,2024-02-11T07:31:38.027Z
Heritage Collection on Seah - A Digital Hotel,Ricardo,Argentina,Loft,3 nights · June 2023,Couple,RecomendadoRecomendado,10,"El trato del personal fue excelente. Gracias Anna y Jarwin que estuvieron todo el tiempo presentes con total predispocición.La ubicación es muy buena, nos movimos la mayor parte del tiempo a pie.",,Reviewed: 26 June 2023,2024-02-11T07:31:38.027Z
Heritage Collection on Seah - A Digital Hotel,Karin,Portugal,Loft,2 nights · April 2023,Couple,SuperbSuperb,9,"War alles top sauber und schön. Bett bequem, Dusche gut   Waschmaschine und Trockner kostenlos.Restaurants nebenan, MRT 2 Blocks weiter. Etwas nervig. Man braucht 3x Bluetooth um die Haustür, den Aufzug und das Zimmer zu öffnen, das funktioniert nur mit IPhone reibungslos.",,Reviewed: 30 April 2023,2024-02-11T07:31:38.027Z
Heritage Collection on Seah - A Digital Hotel,Christian,Germany,Premium Loft,5 nights · September 2022,Solo traveller,SuperbSuperb,9,"Check-in über Handy welches auch als Zimmer Karte funktioniert, dazu gab es mehrere WhatsApp die alles Schritt für Schritt erklären. Apartment war gut und hatte alles was man braucht.",,Reviewed: 2 September 2022,2024-02-11T07:31:38.027Z
Heritage Collection on Seah - A Digital Hotel,Can,Germany,Loft,6 nights · October 2023,Couple,Gerne wieder!Gerne wieder!,9,Das Zimmer war sauber aber etwas klein. Die Kommunikation verlief sehr gut über WhatsApp. Jede Frage wurde innerhalb von 10 Minuten ausführlich beantwortet. Wirklich jede Frage!Vielen Dank!,,Reviewed: 17 October 2023,2024-02-11T07:31:38.027Z
Heritage Collection on Seah - A Digital Hotel,Luis,Spain,Premium Loft,2 nights · August 2023,Couple,Volveremos!Volveremos!,8,Su ubicacion y el trato del personal,,Reviewed: 7 August 2023,2024-02-11T07:31:38.027Z
Heritage Collection on Seah - A Digital Hotel,Florence,France,Premium Loft,3 nights · June 2023,Couple,Très bienTrès bien,9,"L’emplacement, la communication.",,Reviewed: 8 July 2023,2024-02-11T07:31:38.027Z
Heritage Collection on Seah - A Digital Hotel,Xiaogang,Germany,Loft,5 nights · May 2023,Solo traveller,Es war ein sehr angenehmer Aufenthalt.Es war ein sehr angenehmer Aufenthalt.,8,"Das Personal hat umfassend vorher informiert und hat bei Anfragen sofort reagiert. Zimmer ist sehr sauber und hat einen Wasserkocher, der sehr praktisch ist.Das Bett ist bequem.Die Lage ist gut, Busverbindung in der Nähe, Restaurants in der selben Straße vorhanden. MRT mit 15 Minuten Fußweg auch erreichbar.",,Reviewed: 19 May 2023,2024-02-11T07:31:38.027Z
Heritage Collection on Seah - A Digital Hotel,Michelone,Italy,Premium Loft,2 nights · August 2022,Couple,Ottimo punto di appoggio per SingaporeOttimo punto di appoggio per Singapore,10,"La posizione e la camera era di giuste dimensione. John, Casta e gli altri regazzi sono stati molto gentili e disponibili.",,Reviewed: 7 August 2022,2024-02-11T07:31:49.891Z
Heritage Collection on Seah - A Digital Hotel,Zhibek,Kyrgyzstan,Loft,2 nights · December 2023,Couple,Very goodVery good,8,"Расположение хорошее, близко к достопримечательностям , много китайских кафешек, торговый центр на соседней улице, удобно гулять и кушать там. В номер заходить через приложение, неудобно в том плане, что раньше если приедешь, надо ждать сидеть, был бы ресепшн, можно было хоть чемоданы оставить и гулять, а тут мы сидели в коридоре и ждали. Девушка потом пришла, помогла заселится и в целом быстро реагировали быстро на просьбы.",,Reviewed: 25 December 2023,2024-02-11T07:31:49.891Z
Heritage Collection on Seah - A Digital Hotel,Ivan,Spain,Loft,2 nights · August 2022,Couple,Buen sitio para estar un par de días a buen precio sabiendo que no es un hotel con serviciosBuen sitio para estar un par de días a buen precio sabiendo que no es un hotel con servicios,7,"Lo mejor la localización. Estaba cerca de todo. La verdad que funcionó todo a través de la aplicación y John siempre nos ayudó en todo lo que necesitamos, incluso nos pidió un Grab para ir al aeropuerto.",,Reviewed: 13 August 2022,2024-02-11T07:31:49.891Z
Heritage Collection on Seah - A Digital Hotel,Maximilian,Germany,Loft,5 nights · September 2022,Solo traveller,GoodGood,7,Tolle Lage. Saubere Zimmer.,,Reviewed: 30 September 2022,2024-02-11T07:31:49.891Z
Heritage Collection on Seah - A Digital Hotel,Yves,France,Loft,5 nights · October 2023,Couple,Bien situé pour une ou deux nuits de passageBien situé pour une ou deux nuits de passage,7,Accueil et aide exceptionnels par Jarwin qui est toujours disponible et très sympathique.Il nous a beaucoup aider pour gérer notre arrivée. Un grand merci pour lui !Situation de l'hôtel dans la ville.Lave-linge et sèche-linge à disposition.,,Reviewed: 25 October 2023,2024-02-11T07:31:49.891Z
Heritage Collection on Seah - A Digital Hotel,Anonymous,Germany,,3 nights · August 2023,Group,Es war alles in Ordnung :)Es war alles in Ordnung :),8,"Die Lage war sehr gut und gute Ausstattung. Es war alles da, was man benötigt. Kochen wäre auch möglich gewesen. Sehr sauber und moderne Einrichtung.",,Reviewed: 29 September 2023,2024-02-11T07:31:49.891Z
Heritage Collection on Seah - A Digital Hotel,Elaihab,Singapore,Loft,2 nights · December 2023,Couple,Very good,8,,There are no comments available for this review,Reviewed: 6 December 2023,2024-02-11T07:31:59.916Z
Heritage Collection on Seah - A Digital Hotel,Bilguun,Australia,Premium Loft,4 nights · December 2023,Couple,Exceptional,10,,There are no comments available for this review,Reviewed: 2 December 2023,2024-02-11T07:31:59.916Z
Heritage Collection on Seah - A Digital Hotel,Melanie,United Arab Emirates,Premium Loft,8 nights · October 2023,Couple,Very good,8,,There are no comments available for this review,Reviewed: 5 November 2023,2024-02-11T07:31:59.916Z
Heritage Collection on Seah - A Digital Hotel,Villones,Singapore,Premium Loft,2 nights · September 2023,Solo traveller,Superb,9,,There are no comments available for this review,Reviewed: 13 October 2023,2024-02-11T07:31:59.916Z
Heritage Collection on Seah - A Digital Hotel,Zebang,China,Premium Loft,3 nights · September 2023,Couple,Exceptional,10,,There are no comments available for this review,Reviewed: 7 September 2023,2024-02-11T07:31:59.916Z
Heritage Collection on Seah - A Digital Hotel,Alasteir,Singapore,Premium Loft,5 nights · August 2023,Family,Exceptional,10,,There are no comments available for this review,Reviewed: 15 August 2023,2024-02-11T07:31:59.916Z
Heritage Collection on Seah - A Digital Hotel,Chong,Brunei Darussalam,Premium Loft,6 nights · May 2023,Couple,Exceptional,10,,There are no comments available for this review,Reviewed: 30 May 2023,2024-02-11T07:31:59.916Z
Heritage Collection on Seah - A Digital Hotel,Justine,Australia,Loft,3 nights · May 2023,Couple,Very good,8,,There are no comments available for this review,Reviewed: 20 May 2023,2024-02-11T07:31:59.916Z
Heritage Collection on Seah - A Digital Hotel,Brandon,Australia,Premium Loft,4 nights · February 2023,Solo traveller,Very good,8,,There are no comments available for this review,Reviewed: 6 February 2023,2024-02-11T07:31:59.916Z
Heritage Collection on Seah - A Digital Hotel,Paul,Australia,Loft,6 nights · January 2023,Solo traveller,Exceptional,10,,There are no comments available for this review,Reviewed: 24 January 2023,2024-02-11T07:31:59.916Z
Heritage Collection on Seah - A Digital Hotel,Emily,Australia,Premium Loft,2 nights · December 2022,Couple,We had a wonderful stay at Heritage Collection on Seah. The check-in and check-out process was simple and easy through t,10,,There are no comments available for this review,Reviewed: 12 December 2022,2024-02-11T07:32:08.966Z
Heritage Collection on Seah - A Digital Hotel,Sheansan,Malaysia,Premium Loft,3 nights · October 2022,Couple,Superb,9,,There are no comments available for this review,Reviewed: 8 October 2022,2024-02-11T07:32:08.966Z
Heritage Collection on Seah - A Digital Hotel,Darrell,United Kingdom,Premium Loft,16 nights · July 2022,Couple,Exceptional,10,,There are no comments available for this review,Reviewed: 17 August 2022,2024-02-11T07:32:08.966Z
Heritage Collection on Seah - A Digital Hotel,Sarah,Australia,Loft,2 nights · August 2022,Couple,Exceptional,10,,There are no comments available for this review,Reviewed: 7 August 2022,2024-02-11T07:32:08.966Z
Heritage Collection on Seah - A Digital Hotel,Dk,Brunei Darussalam,Loft,4 nights · August 2022,Group,Superb,9,,There are no comments available for this review,Reviewed: 1 August 2022,2024-02-11T07:32:08.966Z
Heritage Collection on Seah - A Digital Hotel,Jodie,United Kingdom,Premium Loft,2 nights · July 2022,Couple,Exceptional,10,,There are no comments available for this review,Reviewed: 23 July 2022,2024-02-11T07:32:08.966Z
Heritage Collection on Seah - A Digital Hotel,Alyssa,Malaysia,Loft,2 nights · May 2022,Couple,better than expected,9,,There are no comments available for this review,Reviewed: 7 June 2022,2024-02-11T07:32:08.966Z
Heritage Collection on Seah - A Digital Hotel,Lingjie,Singapore,Premium Loft,2 nights · May 2022,Group,Superb,9,,There are no comments available for this review,Reviewed: 13 May 2022,2024-02-11T07:32:08.966Z
Heritage Collection on Seah - A Digital Hotel,Adamas,Singapore,Loft,2 nights · May 2022,Solo traveller,Exceptional,10,,There are no comments available for this review,Reviewed: 5 May 2022,2024-02-11T07:32:08.966Z
Heritage Collection on Seah - A Digital Hotel,Chin,Singapore,Premium Loft,2 nights · March 2022,Couple,Very good,8,,There are no comments available for this review,Reviewed: 30 March 2022,2024-02-11T07:32:08.966Z
Heritage Collection on Seah - A Digital Hotel,Michael,Australia,Premium Loft,6 nights · February 2022,Solo traveller,Very good,8,,There are no comments available for this review,Reviewed: 3 March 2022,2024-02-11T07:32:17.866Z
Heritage Collection on Seah - A Digital Hotel,Tino,Singapore,Premium Loft,3 nights · February 2022,Couple,Exceptional,10,,There are no comments available for this review,Reviewed: 11 February 2022,2024-02-11T07:32:17.866Z
Heritage Collection on Seah - A Digital Hotel,Partheepan,Singapore,Loft,3 nights · January 2022,Couple,Exceptional,10,,There are no comments available for this review,Reviewed: 3 February 2022,2024-02-11T07:32:17.866Z
Heritage Collection on Seah - A Digital Hotel,Shuyi,Singapore,Premium Loft,6 nights · January 2022,Couple,Superb,9,,There are no comments available for this review,Reviewed: 1 February 2022,2024-02-11T07:32:17.866Z
Heritage Collection on Seah - A Digital Hotel,Seri,Singapore,Loft,2 nights · January 2022,Couple,Exceptional,10,,There are no comments available for this review,Reviewed: 23 January 2022,2024-02-11T07:32:17.866Z
Heritage Collection on Seah - A Digital Hotel,Krish,Singapore,Loft,2 nights · October 2021,Couple,Exceptional,10,,There are no comments available for this review,Reviewed: 11 October 2021,2024-02-11T07:32:17.866Z
Heritage Collection on Seah - A Digital Hotel,June,Singapore,Premium Loft,2 nights · September 2021,Couple,Exceptional,10,,There are no comments available for this review,Reviewed: 27 September 2021,2024-02-11T07:32:17.866Z
Heritage Collection on Seah - A Digital Hotel,Panda,Singapore,Loft,2 nights · July 2021,Couple,Exceptional,10,,There are no comments available for this review,Reviewed: 24 August 2021,2024-02-11T07:32:17.866Z
Heritage Collection on Seah - A Digital Hotel,Jimmy,Singapore,Loft,2 nights · July 2021,Solo traveller,Exceptional,10,,There are no comments available for this review,Reviewed: 14 August 2021,2024-02-11T07:32:17.866Z
Heritage Collection on Seah - A Digital Hotel,Kimura,Japan,Premium Loft,4 nights · August 2021,Solo traveller,Very good,8,,There are no comments available for this review,Reviewed: 8 August 2021,2024-02-11T07:32:17.866Z
Heritage Collection on Seah - A Digital Hotel,Phyllis,Singapore,Premium Loft (Plus),3 nights · June 2021,Couple,Very good,8,,There are no comments available for this review,Reviewed: 30 June 2021,2024-02-11T07:32:27.014Z
Heritage Collection on Seah - A Digital Hotel,Siew,Singapore,Premium Loft (Plus),2 nights · June 2021,Group,Exceptional,10,,There are no comments available for this review,Reviewed: 9 June 2021,2024-02-11T07:32:27.014Z
Heritage Collection on Seah - A Digital Hotel,Aida,Singapore,Premium Loft,2 nights · May 2021,Couple,Exceptional,10,,There are no comments available for this review,Reviewed: 6 June 2021,2024-02-11T07:32:27.014Z
Heritage Collection on Seah - A Digital Hotel,Haigan,New Zealand,Premium Loft,2 nights · October 2023,Couple,Very good,8,,There are no comments available for this review,Reviewed: 4 October 2023,2024-02-11T07:32:27.014Z
Heritage Collection on Seah - A Digital Hotel,Mustafa,Singapore,Loft,5 nights · March 2023,Couple,Very good,8,,There are no comments available for this review,Reviewed: 26 March 2023,2024-02-11T07:32:27.014Z
Heritage Collection on Seah - A Digital Hotel,Edwin,Singapore,Loft,5 nights · December 2022,Solo traveller,Very good,8,,There are no comments available for this review,Reviewed: 25 December 2022,2024-02-11T07:32:27.014Z
Heritage Collection on Seah - A Digital Hotel,Wan,Germany,Premium Loft,5 nights · December 2022,Couple,Very good,8,,There are no comments available for this review,Reviewed: 24 December 2022,2024-02-11T07:32:27.014Z
Heritage Collection on Seah - A Digital Hotel,Pamin,Thailand,Premium Loft,5 nights · November 2022,Couple,Superb,9,,There are no comments available for this review,Reviewed: 25 November 2022,2024-02-11T07:32:27.014Z
Heritage Collection on Seah - A Digital Hotel,Djibrill,Germany,Loft,2 nights · September 2022,Couple,Superb,9,,There are no comments available for this review,Reviewed: 16 October 2022,2024-02-11T07:32:27.014Z
Heritage Collection on Seah - A Digital Hotel,Lawrence,United States,Loft,14 nights · August 2022,Solo traveller,Very good,8,,There are no comments available for this review,Reviewed: 17 August 2022,2024-02-11T07:32:27.014Z
Heritage Collection on Seah - A Digital Hotel,Balkis,Singapore,Loft,2 nights · July 2022,Group,"good location with lot of restaurant around. everything was great and prompt response from your staff John, Chanada and",9,,There are no comments available for this review,Reviewed: 13 July 2022,2024-02-11T07:32:37.461Z
Heritage Collection on Seah - A Digital Hotel,Vhan,Singapore,Premium Loft,2 nights · January 2022,Group,Very good,8,,There are no comments available for this review,Reviewed: 23 January 2022,2024-02-11T07:32:37.461Z
Heritage Collection on Seah - A Digital Hotel,Rahim,Singapore,Loft,2 nights · December 2021,Family,Very good,8,,There are no comments available for this review,Reviewed: 15 December 2021,2024-02-11T07:32:37.461Z
Heritage Collection on Seah - A Digital Hotel,May,Singapore,Loft,2 nights · November 2021,Couple,Very good,8,,There are no comments available for this review,Reviewed: 26 November 2021,2024-02-11T07:32:37.461Z
Heritage Collection on Seah - A Digital Hotel,Shu,Singapore,Loft,2 nights · November 2021,Couple,Very good,8,,There are no comments available for this review,Reviewed: 26 November 2021,2024-02-11T07:32:37.461Z
Heritage Collection on Seah - A Digital Hotel,Wilson,Singapore,Loft,2 nights · August 2021,Couple,Fabulous,8.8,,There are no comments available for this review,Reviewed: 5 September 2021,2024-02-11T07:32:37.461Z
Heritage Collection on Seah - A Digital Hotel,Juvy,Singapore,Premium Loft,3 nights · July 2021,Group,Very good,8,,There are no comments available for this review,Reviewed: 27 August 2021,2024-02-11T07:32:37.461Z
Heritage Collection on Seah - A Digital Hotel,Shawn,Singapore,Loft,2 nights · July 2021,Couple,Very good,8,,There are no comments available for this review,Reviewed: 2 August 2021,2024-02-11T07:32:37.461Z
Heritage Collection on Seah - A Digital Hotel,Stacy,Singapore,Loft,2 nights · July 2021,Couple,Exceptional,10,,There are no comments available for this review,Reviewed: 25 July 2021,2024-02-11T07:32:37.461Z
