Botanic Garden-1707390701
,username,rating,content,ip_address,time
USS,跳跳01233210,5.0,幸好买了优速通，那个人多的啊，人山人海 幸好买了优速通，那个人多的啊，人山人海,广东,2023-08-16 13:36:58
USS,匿名用户,4.7,都说新加坡环球影城很小、半天就玩完了，这都是骗人的！我买了快捷票（优速通），从开门到闭园一共玩了12项，都没全刷完！因为11才开门，19点就结束了！时间太短了，中午还要吃饭时间！热门项目快捷票也要排20分钟，普通票不敢想像……哦，最刺激的是木乃伊那个,广东,2023-08-16 13:03:30
USS,匿名用户,5.0,虽然比北京的小，但是人家每个项目靠的很近啊，不需要那么累；虽然是暑期要排队，但是我们12点到18点闭园，我们玩了5个大项目，其中一个项目还二刷了，并且还看了路演；当天我们进园晚了没有买到优先证，但是同样的这要是搁北京环球，真的，能刷3个项目不错了😅,北京,2023-08-16 08:46:26
USS,M59****710,5.0,虽然很小，带小孩玩足够了，不用排很长的队，nice,浙江,2023-08-16 08:41:28
USS,llwlwwj,3.3,差不多十二点半进园的，园区六点半就开始往外赶人了，基本上排队都要将近一个小时。如果想玩漂流的话，可以再五点半那个时候去排队，因为六点就截止排队了，所以人比较少 ，为了排队玩项目一些表演也没看到 ，听说是可以倒着玩，减少排队的时间，到最后我们都是赶着去转了一下园区因为前面排队时间太长了。所以还是尽量不要在周末过去，人太多,印度尼西亚,2023-08-16 07:12:24
USS,奶茶兔几,5.0,虽然整个园区有点小，但是人不多，所以玩起来还是很快乐的～,上海,2023-08-15 15:16:59
USS,_5.颜.6.s,4.0,人多呀！天气热，还好有些项目玩的还不错。,浙江,2023-08-15 13:31:50
USS,MaybachTBSSJ,4.3,okkkk,江苏,2023-08-15 09:37:03
USS,匿名用户,5.0,可以去玩， 做好防晒，园区有点小,中国台湾,2023-08-15 05:11:08
USS,匿名用户,5.0,里面有点小， 过山车可以体验,中国台湾,2023-08-15 05:10:07
USS,E21****40,5.0,非常好玩 非常刺激,浙江,2023-08-15 04:29:15
USS,E21****40,5.0,快捷票非常值 省了很多排队的时间,浙江,2023-08-15 04:25:40
USS,e_w****ui,5.0,新加坡值得去玩一下的旅游景点之一。,上海,2023-08-15 03:49:19
USS,福尔城沈客卿,5.0,挺满意的了,山东,2023-08-15 03:06:08
USS,288****125,4.7,很不错，地方也不算太小，玩一天刚刚好,广东,2023-08-15 02:57:36
USS,320****989,5.0,提前入园没必要买，游乐设施都不提前开，只能照照相。,山西,2023-08-15 02:16:38
USS,320****989,5.0,快捷票值得购买，暑期主要是人多，营业时间短，不买快捷票估计都玩不完。,山西,2023-08-15 02:14:37
USS,320****653,5.0,还行 不大 麻雀虽小 五脏俱全,江苏,2023-08-15 02:02:37
USS,_WeCh****944099,5.0,很小，但娱乐设施很齐全。,江苏,2023-08-15 01:56:12
USS,320****653,5.0,不大 但是麻雀虽小 五脏俱全 玩起来也不累 该玩的都玩了 感觉很不错,江苏,2023-08-15 01:52:02
USS,坏人,4.7,园区虽小，项目精彩，唯一缺憾，快速通票不含提前入园，多排了一小时队。,浙江,2023-08-15 01:23:10
USS,300****620,5.0,非常棒的一次体验,新加坡,2023-08-15 01:03:05
USS,Weijiairene,1.7,一一景区入门前施工，很难找到入口，也无入园提示，白搭了优先入园费用，没有服务也要交钱，使我这样七天无理由退货的人，很不爽；一个变形金刚2-3小时等待排队，与十几年前世博排沙特，德国馆类似，即使内容再精彩，消磨的耐心远大于收获，内卷时代真实写照，想减少内卷，减少焦虑别去，它不制造快乐，主办方的创意部门还在十几年前，人气旺，财气才可旺，面对火爆场面，主办经营方预案太少，没有人文关怀，过度的重复劳作使得服务人员的劳累，失去微笑，一种爱来不来的优越飘在脸上，当年台湾，香港，的某些地方也出现过；落后于时代的科技体现，本想在这里看到以后几十年科技发展趋势，而实际却让人大失所望，大数据时代个性化的服务，有针对性的关怀，没有看到， 还是十几年前的排队排队排队，一卷一卷一卷的卷成一条长队，没有耐心的不要来，把假期当做炼狱的可以来。,上海,2023-08-14 21:01:00
USS,cun1953,5.0,非常快乐的一次旅行,陕西,2023-08-14 17:00:35
USS,M39****4828,4.0,新加坡环球影城虽然很小，但是最好还是提前规划。 个人建议: 1.买一个提前入园票，最大好处在于你比大部队排队地点提前了很远.11:00一开放，你先去刷大项目过山车，水世界之类。哪怕你不买速通票，12:00前基本就能刷完大多数项目。另外也可以提前进入拍拍照，个人觉得这个票很值。 2.关于速通，个人看法是单次速通就足够了，下午才用的上速通，上午除了过山车，其他基本用不上。也不是所有项目都能速通。个人看法，虽然小贵，但是确实降低很大的排队痛苦指数，忍忍，买吧。 3.16:00的未来水世界的表演很值得去看，可以说很撑评分。最前面板凳会湿哟，第二种颜色板凳最佳。,新加坡,2023-08-14 15:15:27
USS,M27****3075,5.0,新加坡必打卡景点之一,吉林,2023-08-14 10:01:17
USS,M25****2258,5.0,人太多了 得提前一天订票,泰国,2023-08-14 08:44:00
USS,eve****1117,5.0,玩的不错，就是太累了，排队最久的2个小时，其他都还好,广东,2023-08-14 05:46:12
USS,糖宝看世界,5.0,园区小人不太多，不用排很久队，项目还行，价格也还公道，纪念品还是很有特色的！,广东,2023-08-14 02:50:22
USS,九井一,5.0,方便 出票快 游玩体验感十分不错 性价比很高,上海,2023-08-14 02:00:11
USS,匿名用户,4.0,为携程服务买票点赞，不用现场排队。乐园本身并没有想象中那么好，比起美国小了，比起国内的长隆等，设备、服务已经不算很先进，还很难排队。变形金刚也没得有多特别。如果经常玩乐园，不一定非来这里。好的地方就是排队基本都有防晒措施,贵州,2023-08-13 14:06:36
USS,M83****24,5.0,非常好的一次出行,马来西亚,2023-08-13 13:18:14
USS,M44****0331,4.0,挺多项目没开的,浙江,2023-08-13 08:42:48
USS,M57****523,5.0,视野高，看得高看得远，新加坡的景色一览无余，有讲解，有电子屏，还有很棒的拍照位置，等待时间只需一会会，差不多六个人一起，不错的体验,上海,2023-08-13 04:52:26
USS,无奈的美丽心,1.7,小小版欢乐谷，这里的人懒的出奇11点开园下午6点准时关，适合落后国家的人游玩！,四川,2023-08-13 03:34:54
USS,M83****24,4.0,多次没啥用，基本玩一遍就行了,马来西亚,2023-08-13 02:34:06
USS,怪怪DCC,5.0,出票快，方便快捷,天津,2023-08-12 15:55:13
USS,生如夏花111,5.0,都是过山车的小车，全是坐车的。漂流还可以。太小了，价格还不错，都是过山车的小车，全是坐车的。漂流还可以。太小了，价格还不错，都是过山车的小车，全是坐车的。漂流还可以。太小了，价格还不错，,新加坡,2023-08-12 15:51:57
USS,匿名用户,5.0,就是有点小，买了快速通，不用排队，进入就很快能玩。三点的时候全部完成，包括午餐完成。因为怕晕，就是过山车没玩。变形金刚那里晕车的人不要坐，真的会晕，太难受了。,新加坡,2023-08-12 15:47:21
USS,火山,5.0,环球影城总是有无限的吸引力，曾经去过洛杉矶、的环球影城，感觉很棒，来到新加坡的环球影城依然兴趣多多，仍旧象年轻人一样喜欢玩里面的各种好玩的东西：变形金刚基地 、哈利·波特的魔法世界 、未来水世界 、小黄人乐园 …．在这里永远都是开心的，我们选在非周末周日去的，而且是平时上班的时段，早10点到下午五点多，避开人群高峰，排队等候的时间较短。,北京,2023-08-12 15:24:42
USS,匿名用户,3.3,整个影城所有的体验项目，感觉就是一个过山车的大集合，基本上每个馆里面都是排长队，坐过山车的，平均每个项目排队一小时 埃及金字塔非常值得体验，一把里边的项目非常的刺激，不仅仅是那几个带点恐怖的木偶人和画面，关键是过山车的体验超级快，超级爽 变形金刚的过山车也非常推荐里边3d的效果，非常的震撼，感觉就是被一车人撞着，在高楼与空中飘荡在爽，代入感非常的强 下边的视频是冒着手机调入金字塔的犄角旮旯拍摄的一段超刺激，所有人都在尖叫的视频可以感受一下 可惜就是影城太小了，里边的设施都是比较旧，也就那么五六个项目体验完，基本就该出园了,新加坡,2023-08-12 12:11:07
USS,天河联盟成员,3.7,这个是很小的，相比北京的。 不过也相对休闲，早点过来下午就可以回去。   有一个关键是，中间你可以出园，在外面的马来西亚小吃街吃饭。 这里记得要在门口排队下订单。,新加坡,2023-08-12 11:42:43
USS,200****507,3.0,进门排队很多人，离开的时候坐车也超级多人，到哪一个地方密密麻麻都是人，工作人员态度也不好，不如邻国马来西亚，不值得去,中国香港,2023-08-12 10:32:36
USS,匿名用户,3.0,人超级多，没哈利波特，吸引力不够。雪糕在一个很偏僻的地方，问了很多人都不知道，雪糕也不好吃，不值得,中国香港,2023-08-12 10:30:24
USS,立裡,4.0,环球影城 值得去一玩,新加坡,2023-08-12 09:58:45
USS,158****1157,5.0,这次人太多了，排队都是比较久的，如果有花车巡游就更开心了，喜欢,四川,2023-08-12 06:22:15
USS,E00****49,5.0,除了2个大的过山车以外都玩到了。傍晚变形金刚只要排5分钟。推荐史莱克的电影，其他的就都大同小异，大大小小过山车。带孩子去的话，孩子都会喜欢的。,上海,2023-08-12 01:20:38
USS,汤姆斯Dad,3.0,太小人太多,马来西亚,2023-08-11 12:25:21
USS,cherry88,5.0,不错，全园很多地方都有自饮水，餐饮也有便有贵，丰俭由人，工作人员很热情,广东,2023-08-11 10:33:59
USS,匿名用户,2.3,人太多了，排队一小时，玩就2分钟，天气太热了,上海,2023-08-11 07:03:20
USS,匿名用户,3.0,园区比较小，收的时间也早，服务态度一般，服务体验一般。,广东,2023-08-11 06:37:25
USS,匿名用户,5.0,超级开心哒！,新加坡,2023-08-11 04:01:14
USS,24681357,4.0,国际范的游乐园，很多和电影主题契合的设施。,广东,2023-08-11 03:27:22
USS,M14****550,4.3,七月份去的，人很多，买了快捷票，但是其实并没有重复玩好多次，孩子1.25身高，所有项目都可以玩，玩了两个过山车，很刺激，尤其是木乃伊过山车，黑洞洞,江苏,2023-08-10 20:24:16
USS,weinima凡,5.0,虽然比较小但是该玩的也都玩了 整体人群素质很高不错的体验 入口附近的🍪 曲奇非常好吃 推荐,广东,2023-08-10 19:29:26
USS,平安1314999,4.0,项目还不错，但是园子特别小，建议如果想深度游玩的一定买那个快速通道，不然排太慢排了很，,新加坡,2023-08-10 13:36:07
USS,M83****24,4.0,优速通买了，多次的都没用到，因为带了娃，很多都不敢上去做，整体还不错，项目一天足够玩的。排队很累，咖喱味很大。优速通买单次即可。,新加坡,2023-08-10 12:10:37
USS,匿名用户,5.0,秒出票，不需要等待；直接扫码使用，不需要打印纸质票；价格优惠，比其他平台都要便宜一些；售后服务特别棒，基本上都是一对一的。,广西,2023-08-10 07:51:02
USS,M25****790,5.0,强力推荐，不大，玩起来不累，项目集中，环境很好，带娃来非常开心,新加坡,2023-08-10 05:14:22
USS,WayneWuFromYW,4.0,地方虽小，各种游玩设施还是很齐全的，适合大人也适合小朋友,浙江,2023-08-10 02:08:05
USS,WayneWuFromYW,4.0,地方小了点，还有很多地方在施工，但是最重要的人哪有那么多，最长的队也就排了1个小时,浙江,2023-08-10 01:54:09
USS,帅帅的牛,5.0,环球游玩体验总体完美，园区相比其它环球袖珍了点，但该有的都有。周三去的，人不算特别多，基本排队都在10分钟以内，木乃伊排了半小时。要注意，环球app的关门时间不准，Google map上的时间才准。4点半就不让进，6点就全赶走闭园了。,广东,2023-08-09 17:01:06
USS,maysetam,3.7,园区不大，不用太废🦵，有条件的就买贵宾票，在人从众的暑假旅游目的地，奉旨插队确实是不错的体验，除了贵没毛病，椰子清甜解渴，切勿买造型水杯装的柠檬茶，死贵又不好喝,新加坡,2023-08-09 15:20:26
USS,M53****6004,4.0,买了单次快捷票，十一点半到五点差不多把所有项目都玩遍了。有一个项目不享受快捷，项目再多一些就好了。这是带娃新加坡必玩项目,江苏,2023-08-09 12:34:39
USS,vikingrobin,3.7,过山车为主，未来水世界不错，打的比较hi。给个环球影城的连接。,新加坡,2023-08-09 09:13:14
USS,匿名用户,5.0,来之前已经看了很多攻略，结果到现场一个也没用上，本来11点开园准备冲去最里面坐漂流船的，路过木乃伊没经住诱惑（人少）进去了，结果一等就是30多分钟，玩完出来存的包马上到收费时间；再看漂流船已经要等1个小时，啊啊啊啊，到最后闭园了都没玩上漂流船，很遗憾！其他项目都很不错，未来水世界尤其震撼，太逼真了。太空天际线两条都坐了，值回票价，红线其实并不可怕，灰线才刺激，身体不好的还是不要坐，我家爸爸就被甩了脖子，这几天都是落枕的状态，不能随意扭动；,北京,2023-08-09 03:53:30
USS,vevan,5.0,还可以吧 好,北京,2023-08-09 03:50:29
USS,vevan,5.0,直接给二维码就好了,北京,2023-08-09 03:49:09
USS,匿名用户,4.0,地方不算大，但是人很多，排队比较久。过山车Cylon，埃及和变形金刚非常刺激，情境感很强。还做了一个漂流，just so so叭。埃及那个速度很快排队人少，但是超级推荐,山东,2023-08-09 03:01:06
USS,钰儿2020,5.0,非常好玩，就是排队太久，暑假是旺季，各国的游客都带孩子来这里玩。,四川,2023-08-08 07:05:02
USS,货车阿辉吖,5.0,很棒，很值得去体验,新加坡,2023-08-08 02:11:34
USS,z****81,5.0,非常不错，玩的很开心,新加坡,2023-08-07 14:29:16
USS,匿名用户,1.0,没买到快通 排队排断腿 园子很小 人巨多 项目排到一半还故障的 未来水世界也没开 没啥好玩的 属于那种来都来了 总得打个卡吧的行程,福建,2023-08-07 14:27:13
USS,Abby畅畅,5.0,哈哈哈哈哈哈哈哈,新加坡,2023-08-07 13:22:09
USS,186****1366,5.0,园区不大，但正值暑假人依然很多，V ip太值得了,湖南,2023-08-07 13:16:20
USS,匿名用户,5.0,其实现场也可以买，有自助购票机，建议买了票的提前把电子的截图保存，不然到了门口人超级多网络都没信号打都打不开，不要问我怎么知道的,江苏,2023-08-07 12:04:35
USS,匿名用户,5.0,如果不考虑当天天气多变的话现场买也可以，因为下雨的话会有一些项目不开放，携程是指定日期的，但是会比现场买便宜20左右一张票,江苏,2023-08-07 12:02:43
USS,树下的米,5.0,不管哪里的环球影城都是必打卡的景点之一 比起北京环球影城 新加坡营业时间太短了，11:00才能进，18:30好多项目就关了。但是不用买速通合理安排时间都能玩到。人比起北京的环球和上海的迪士尼少多了。我们先玩的北京环球影城的没有的项目，开门直奔木乃伊（必须存包）连续刷两遍去等候。,北京,2023-08-07 02:46:06
USS,匿名用户,4.0,11:00-18:00点可以耍，最近暑假人多建议买快速通进，否则大概率是耍不尽兴的。,重庆,2023-08-06 16:04:48
USS,匿名用户,4.0,电子票进入方便，但雪糕是在环球外面小广场兑换，只怪没看清，小失望！,重庆,2023-08-06 16:01:40
USS,jelly,5.0,应该增加哈利波特主题系列，小黄人商店品种太少,新加坡,2023-08-06 14:31:50
USS,M48****7339,5.0,环球影城很好玩。,浙江,2023-08-06 13:29:28
USS,陈忆玲,5.0,感觉很不错哦 我觉得很好 哈哈哈还好还好,上海,2023-08-06 10:18:39
USS,chw_t,5.0,新加坡环球影城是真的小，稍微一走，发现已经到头了。对于排队已经有心理预期了，所以买了八张express备用。express建议还是提前买，下午两点多，发现收银台那边已经架出卖光的标识了。单次express现场买是90新元。 大热天，看show是个不错的选择，一共看了两场秀，water show和dunkey show，都挺好的，带着娃或者老年人一起游的，建议下个universal sg的app，随时可以查看下一场秀的时间和位置。,上海,2023-08-06 09:17:26
USS,M57****861,3.7,太吵了哈哈,广东,2023-08-06 07:27:14
USS,180****5220,5.0,很方便，出示电子票就可以了,新加坡,2023-08-05 15:22:14
USS,me****y23,5.0,打印了二维码，不用换票，直接扫码进,新加坡,2023-08-05 14:25:49
USS,匿名用户,5.0,很好玩，有条件一定得买快速通关，真的非常实用，不然站一天回去会很累，省的时间坐着吃吃喝喝不香吗,新加坡,2023-08-05 11:31:10
USS,137****8497,3.3,买了7.11的提前进园门票，当天实际到园区工作人员说当天38分关闭通道，晚上出了园区第一时间反馈给了携程，直到今天8.5才给了处理，同形的朋友在游玩当天我的提醒下也反馈了客服，但是比我早一个多礼拜就收到了处理结果，并且得到的赔偿比我多，实在令人费解,上海,2023-08-05 04:57:13
USS,M66****14,4.0,比北京环球小很多,北京,2023-08-05 02:18:28
USS,M66****14,4.3,好好好好好好好,北京,2023-08-05 02:17:54
USS,78****9,5.0,氪金的快乐，买了VIP体验感极佳！,上海,2023-08-05 01:46:41
USS,匿名用户,5.0,虽然很小，但玩的项目很好，体验很好,天津,2023-08-04 06:31:21
USS,匿名用户,5.0,环境、设施好，排队也不闷热,广东,2023-08-04 03:47:18
USS,是王她她啊,5.0,二刷。那个黑不溜秋的过山车蛮好玩。,上海,2023-08-04 02:41:16
USS,mb****797,4.3,新加坡环球影城不大，去的时候一些设施例如水世界在修，比较遗憾。携程快捷票方便，单独在左边快捷入口排队，人少点,上海,2023-08-04 02:22:53
USS,100****103,5.0,新加坡的环球虽然小，但是体验感还是很好。孩子们很喜欢。,浙江,2023-08-04 01:40:42
USS,100****103,5.0,虽然很多项目在维修，但孩子大了过山车不需要陪伴可以刷两次，木乃伊也是很刺激，总体体验感非常棒！,浙江,2023-08-04 01:40:14
USS,205****562,4.0,园区不大，半天可以玩完，体验感还行，就是人也不少。,湖南,2023-08-04 01:07:34
USS,billyxie伟,5.0,不错的主题乐园，项目都很经典。,四川,2023-08-03 10:26:30
USS,M30****3972,5.0,新加坡的必游项目，很好玩。乐园不是很大，不用很辛苦的暴走。体验不错，携程出票很快，扫码直接进，很方便。孩子玩了一天很开心，值得推荐。,上海,2023-08-03 08:14:45
USS,M13****564,5.0,全球最小的环球影城,中国澳门,2023-08-03 07:59:32
USS,匿名用户,2.0,一般，下雨了，体验不是很好，预定之前最好看下天气预报如果可以的话,浙江,2023-08-02 18:38:21
USS,树下的米,4.7,1.营业时间太短了，11:00才能进，18:30好多项目就关了。 2.不用买速通合理安排时间都能玩到。人比起北京的环球和上海的迪士尼少多了。 3.我们先玩的北京环球影城的没有的项目，开门直奔木乃伊（必须存包）连续刷两遍去等候。 4.终于赶上下雨在一个项目耽误了很长时间。导致有两个项目没晚上。,北京,2023-08-02 14:50:36
USS,234****026,5.0,出票便捷，玩得非常开心,新加坡,2023-08-02 12:47:23
USS,300****002,1.0,一开始入场门票没发，发的全是提前入园券，导致入园的时候无法入园，过了很久才入园！没有享受到提前入园，投诉了也没有结果，体验非常差！,江苏,2023-08-02 08:53:38
USS,匿名用户,5.0,一定要早进，好多项目多次玩,山西,2023-08-02 08:43:50
USS,雅琳,4.7,虽然园区不大，总体气氛还是不错的，对比国内的人流算是少的，值得一来。,广东,2023-08-02 04:28:10
USS,kansine,5.0,务/性价比5.0 可能是很久没度假的关系，虽说好多评论说新加坡的环球影城小，但我玩的还是很开心的。顺便说下，买一次性的快速通行证还是有必要哒,泰国,2023-08-02 04:11:50
USS,kansine,5.0,可能是很久没度假的关系，虽说好多评论说新加坡的环球影城小，但我玩的还是很开心的。顺便说下，买一次性的快速通行证还是有必要哒。,泰国,2023-08-02 04:09:01
USS,大案北京,5.0,方便，直接刷码,北京,2023-08-02 03:16:46
USS,虎皮膏药,5.0,水上探险乐园好玩，尤其是冲浪，可以一直玩不用排队。环球影城不建议刚刚开门的时候就去，人太多了，下午去排队的人会少一点。但不一定可以全部玩的完。,北京,2023-08-02 02:15:05
USS,红尘奇英,5.0,进入很方便，中午12点到的没什么人，不用等马上进入！快速通道园内卖完了，没有买快速通道要等到疯！建议买快速通道，不然时间都浪费掉！,新加坡,2023-08-01 12:54:58
USS,_wf****719,5.0,7月周内去环球影城人还是很多的，当然肯定比国内少多了，过山车红色线排队最长需要180分钟，其他的一般就是一个小时或者半个小时，APP上的等待时间有的项目不准。单另买优速通还是有必要的，但是又有天气原因有些项目关闭的风险。,陕西,2023-08-01 06:57:38
USS,修妈,5.0,运气不错，人不是很多，出来漂流没玩，其他基本都玩,浙江,2023-08-01 02:55:46
USS,phoebe guo,3.0,买的早享票，但是所有项目都是11点开，还是只能等，不同的是在里面等还是在外面等。可能门票贵了100，不值得,中国香港,2023-08-01 02:41:57
USS,goodfortune,5.0,小而美，够玩了，刚好不会太累。,浙江,2023-08-01 01:38:00
USS,goodfortune,5.0,变形金刚、木乃伊、过山车、亚马逊漂流、史莱克4D必须冲鸭！强推提早入园+单次优速通，大部分人还在排队，我们已经玩了最刺激的三个项目了。别去听那些除了门票啥都不要买的人，越到后面人越多，存包都麻烦。避免晒成人干，省下的时间干什么不好呢？！🤗🤗,浙江,2023-08-01 01:36:48
USS,Lucassssss,5.0,总体比较小，其中一个项目设备故障，浪费了一个多小时，本就不富裕的时间雪上加霜！,山东,2023-07-31 23:51:27
USS,临轩听潮,5.0,整个行程安排非常合理，天气也给力，大家玩的都很开心。,山东,2023-07-31 23:36:11
USS,匿名用户,5.0,虽然很小，但体验很好，买了优速通还玩了多半天，人超级多，木乃伊值得二刷,新加坡,2023-07-31 14:05:20
USS,莱罗斯岛黄巢,5.0,方便，快捷,山东,2023-07-31 13:58:46
USS,M26****7501,3.0,一般，冲着名气去，人多体验感不好，,云南,2023-07-31 12:46:19
USS,新加坡旅行者,5.0,【景色】新加坡环球影城景色宜人，环球影城是东南亚最大的娱乐中心，环球影城活动项目安排妥当。 【趣味】非常值得游览观光。 【性价比】性价比超高。,北京,2023-07-31 06:04:12
USS,拉罗谢尔司马昭,4.3,不要一进大门看见队伍就去排，一般来说离大门近的项目排队长，而且还不一定有好玩有趣，里面好些很好的项目反而人少。可以下载一个环球影城的APP，挑选自己喜欢而且排队不长的项目先玩。,重庆,2023-07-31 02:57:04
USS,PurpleDawn,5.0,非常之好玩，就是没有哈里波特！,北京,2023-07-30 17:06:36
USS,如燕随风,5.0,人多的时候，有尊享真是物超所值！,新加坡,2023-07-30 14:43:21
USS,余干桓玄,5.0,很好，值得购买,安徽,2023-07-30 05:22:30
USS,M48****491,5.0,很好玩很好玩，旁边就是亚洲最大的海洋馆。,湖北,2023-07-30 04:31:23
USS,匿名用户,5.0,体验感不错就是人有点多 可能因为是周末的原因 希望下次去能玩更多的东西 另外过山车可不可以时间长一点 刚刚觉得上劲就赢了,新加坡,2023-07-29 13:37:57
USS,cb_king,5.0,非常方便，一定要买提前入园。在入口处最左边的通道，第一次排第一个入园！,马尔代夫,2023-07-29 08:20:39
USS,M28****847,4.0,整体感觉可以，景区不是很大，提前买了多次快捷票，变形金刚，过山车，木乃伊之旅，都刷了二遍甚至三遍，虽然只玩了半天，所有项目都体验了。,上海,2023-07-29 06:34:32
USS,Liu Hong li,5.0,虽然没有北京的大，但是依然很好玩,北京,2023-07-29 02:37:45
USS,我以我血荐轩辕2023,5.0,体验感很好，没有特别多的人，玩的很开心,上海,2023-07-28 21:56:10
USS,赖歇瑙郑玄,5.0,乐园不大，但是挺好玩的，老少皆宜,浙江,2023-07-28 09:01:25
USS,匿名用户,5.0,订票挺方便的，可以,江苏,2023-07-28 08:19:07
USS,M11****561,5.0,很好很开心,上海,2023-07-28 06:50:11
USS,美豆公主,5.0,携程买票是真方便！二刷新加坡环球，再次感受到了园内工作人员的礼貌热情！,天津,2023-07-28 05:56:41
USS,匿名用户,5.0,非常好，非常满意。,广西,2023-07-28 05:31:14
USS,as****032,4.0,！！！！！,江苏,2023-07-28 04:12:57
USS,匿名用户,1.0,感觉新加坡已经没啥可玩了，去了夜间动物园 排队1小时 就看几只动物，坑人。环球影城热得不行，没几个项目，入场不到半小时赶紧走，不会再去的了。,中国香港,2023-07-28 04:11:35
USS,匿名用户,5.0,麻雀虽小 五脏具全！,云南,2023-07-27 23:55:11
USS,134****0151,5.0,值得一去的地方，新加坡是一座花园城市，有很多美食可以治愈一切，也是一个没有种族歧视的国家,浙江,2023-07-27 23:43:50
USS,匿名用户,5.0,人不算太多,澳大利亚,2023-07-27 21:09:17
USS,匿名用户,5.0,地方雖小可玩性很高～,新加坡,2023-07-27 15:11:11
USS,匿名用户,4.0,北京环球人太多，新加坡过下瘾还是不错的,四川,2023-07-27 14:34:09
USS,Chiyoda mika,5.0,很方便，直接扫码,上海,2023-07-27 08:39:18
USS,jim_chan,4.0,提前进院非常不错,广东,2023-07-27 06:54:02
USS,云卷卷🌥,5.0,超开心玩的很好，8个项目都玩过来了，带我们的导游Joyce超可爱又热心❤️，安排的不紧不慢，孩子多也不催，很有耐心，Joyce👍🏻👍🏻👍🏻,江苏,2023-07-27 02:58:43
USS,M23****6884,5.0,孩子玩的超级开心，漂流项目，自己带雨衣去的，要不会稍微湿身。节假日的时候，一定要提前买优速通，性价比超高，免去很多排队时间。,江苏,2023-07-27 02:25:43
USS,tars,4.0,刷码入园很方便，价格应该比现场买票便宜一点。这个含3D造型冰淇淋的套餐太坑了，冰淇淋并不是在影城里面兑换的，我觉得一起搭售应该是在园内兑换吧，结果在园内问了好几个小吃亭人家都不知道，打携程客服电话后，才说是在园外的某处，出园后找了一圈才找到，在马来西亚食街旁卫生间的对面。为了兑换这个冰淇淋花了我不少时间。当场售卖是12新币。非常不值。,新加坡,2023-07-27 01:48:28
USS,匿名用户,4.0,刷码入园很方便。票中所含的玉米热狗没有上海迪士尼的好吃，现场买是6新币一根。个人觉得仅买门票就可以了。,新加坡,2023-07-27 01:41:41
USS,_cs18****0144,3.7,人太多，十一点进园下午六点关门玩不了几个项目。排队二小时游乐几分钟，大热天不值。,新加坡,2023-07-26 14:40:53
USS,黑崎淘淘,4.7,提前入园票一点用都没有 11点开园 官方宣称10点半可以进园 与角色人偶合影 买了没多久就短信通知改成10点45进园 今天10点44准时到了最左侧口 检票大妈凶得很 说就一个闸机开了 而且不能提前入园 除了没排队(排队人比北京环球影城10点少80%)没有任何用！,新加坡,2023-07-26 14:20:35
USS,320****477,1.0,太差了，这个环球就一点面积没几个项目，进园人太多，每个项目排队都要一个小时以上，刚开始玩园区又大部分项目就因电力问题无法运行，等了四个小时只能出园两个人白白浪费两张门票一天时间，要求退票还不同意，这就是店大欺客，真不建议去玩,福建,2023-07-26 14:05:09
USS,清凉绿豆汤,5.0,新加坡去的时候正好在春节前，人很少，不像北京环球影城人多怀疑人生。悠闲的10点左右入园即可，几乎半天就能玩遍所有的项目。变形金刚这种孩子最喜欢的热门项目也就排了五分钟，大部分景点，再热门点20分钟也是轮得到的。体验感非常好，所以性价比觉得很可以。适合带娃，不累。,浙江,2023-07-26 07:29:38
USS,匿名用户,5.0,挺好玩的，关键排队时间不是很长，体验比国内的好不少，基本上大的项目都玩了一下,江苏,2023-07-26 05:26:01
USS,赶景,3.3,第一次去的环球影城，里面项目挺多，但人少，不像国内乌泱泱的人潮，所以玩得比较尽兴，就是物价太高，本来新加坡这个地方就是高消费的,上海,2023-07-26 03:11:00
USS,wp****66,3.7,乐园很小，不少项目停运（大剧场，未来水世界），在建项目（MINION，2024年开），项目上服务人员少，造成效率低下，热门项目（过山车，侏罗纪公园等）排队时间120分钟（7月旅游旺季）。变形金刚项目下午4点去做大概15-20分钟就可以。建议从左到右玩，人少些排队时间短。在旺季建议最好提前买好无限快速票，不然天气太热，排队时间长吃不消，主要是排队，特别是外围，基本上设施中只有电扇，没有空调，太消耗体力。快速票人员也很多，在旺季没有快速票都不想排队。我们没做好功课，没有提前买快速票，看到排队长想当场买却买不到。,新加坡,2023-07-25 15:01:08
USS,M35****085,5.0,可以好用、扫码使用方便的,新加坡,2023-07-25 14:13:31
USS,小舍儿,5.0,新加坡环球影城，小黄人主题乐园。,山东,2023-07-25 09:03:56
USS,大老粗爱装文艺,3.0,全世界最小的环球影城，就那样吧,阿联酋,2023-07-24 16:02:58
USS,M23****1364,5.0,环球影城位于岛上，规模不算很大但是应有尽有了。,上海,2023-07-24 15:41:18
USS,M22****6570,1.0,太垃圾了，屁点大的影城，3个大项目中途坏了，维修了几个小时，导致其他项目都要排队1.5-2个小时以上,新加坡,2023-07-24 09:32:41
