page,note_url,title,noteid,username,userid,create_time,likes,images,comments,bookmarks,content,create_date,search_keyword,user_intro,user_tags,user_follows,user_followers,user_like_bookmark_total
98,https://www.xiaohongshu.com/explore/65a490cf000000001802ada0,2人69.9🇸🇬新加坡海底捞自助竟然1 For 1,65a490cf000000001802ada0,新加坡狮城情报社,5e7315c3000000000100a2c8,1705283791000,410,9,0,0,"海底捞竟然也出自助火锅了！每周一到周五：11:30 -6:00⚠️周末 ，公共假期没有参与1 For 1 自助： 69.9包含锅底菜品可参考图56岁以下小孩：06岁以上小孩：只要10.🍴Haidilao海底捞📍407 Northshore Dr, ",2024-02-12,food,🇸🇬新加坡生活｜探店｜美食｜活动｜景点打卡｜好物分享⛱️,新加坡,10+,1K+,1W+
98,https://www.xiaohongshu.com/explore/65c01dcc000000002c01103f,新加坡美食｜大口吃肉中东异域风情brunch🥙,65c01dcc000000002c01103f,一杯冰阔洛,62c1769c000000001b02865b,1707089356000,258,12,0,0,"新加坡不仅是本地美食好吃，也可以吃到世界各地的正宗美味，这一次给陈晓卿导演推荐新加坡超级有特色的Artichoke：一家坐落在独栋小别墅里的氛围感中东美食；跟朋友去吃周末限定的brunch真的太惊喜了，连着去了两次都点了同样的菜，非常非常适合喜欢大口吃肉吃蛋白质的朋友们，调味好用料足，绝对的推荐[飞吻R]Lamb and egg，整块烤羊排配上流心煎蛋🍳，羊排非常嫩，肥瘦相间火候正好，调味偏淡，但是配上打底的茄子泥就增加了咸香，性价比超高！Open-faced pita 🫓 皮塔饼，我们选择了military academy chicken，太太太惊艳[色色R]土耳其辣味🌶️烤鸡配上蒜香酸奶油，烤青椒🫑番茄🍅洋葱🧅，口感融合恰到好处，烤鸡又嫩又多汁，整体超级有碳烤香[害羞R]另外点的饮品也都喜欢，有独特的chai香料奶茶，配上咖啡很搭，蜜桃茶🍑也是用料十足！我们第二次去的时候坐在吧台，可以看到厨师现烤甜品🍮，枣糕的浓郁奶香真的太诱人，下次有机会一定要去吃甜品！这一家中东风味brunch真的是我过去一年吃到最喜欢的brunch，又特别环境又好，强烈推荐陈晓卿老师[赞R]🏠：Artichoke📍：161 Middle Rd, Singapore 188978",2024-02-12,food,"野生美食博主，可以消灭一升coke zero的女人🔥

出没武汉香港英国新加坡💨主页已分类🥳

只推好吃的🍑", 美食博主,100+,1K+,1W+
98,https://www.xiaohongshu.com/explore/65c23489000000002d003d41,🇸🇬跟风点了一杯…好喝s了！,65c23489000000002d003d41,根本瘦不了,625833830000000021022f2b,1707226249000,550,1,0,0,附上隐藏点单攻略！跟着小红书点的！少冰＋奶霜＋少冰换茉香绿茶底！记得换！！超清爽奶QQ美莓奶茶＋椰果＋三分糖！治愈打工人的一天奶霜香也不腻！给sg的朋友科普一下，一点点，中国奶茶之光，超级平价的快乐！📍078877，一点点奶茶，icon village-我会继续探索，希望你常来看看～-,2024-02-12,food,"新加坡打工人的美食日记

一身反骨干饭人，只说实话 不说好话
致力于发现小众美食💕
不知道吃啥就来翻翻～",,10+,100+,1W+
98,https://www.xiaohongshu.com/explore/659cffac0000000011014265,🇸🇬我封它为全坡最好吃的汉堡,659cffac0000000011014265,Doris想喝奶茶,5c14e038000000000501e9fd,1704787884000,500,4,0,0,"在one north地铁站！！！不愧是谷歌评分4.7的汉堡真的真的很好吃啊呜呜呜好喜欢香香软软的土豆面包🥔黄油芝士香气很足 还有焦糖洋葱点了cheese burger的套餐可以在选一个薯条和饮料酸柑冰沙还蛮解腻的🏠：One Fattened Calf Burgers1 Fusionopolis Pl, ",2024-02-12,food,"Hi！这里是段段Doris🙋‍♀️
日常｜美食｜探店｜好物分享
不定期更新 感谢大家的喜欢💕
📮：2132379474@qq.com",双子座 江苏无锡 美食博主,100+,1K+,10W+
98,https://www.xiaohongshu.com/explore/658d45cb00000000120028bd,🇸🇬牛车水！超大碗越南牛肉河粉才8.9刀😋,658d45cb00000000120028bd,大名鼎鼎的大列巴杀手,5b1aa81711be1065d57d090f,1703757259000,254,6,0,0,和小鱼一起阴差阳错找到的一家越南菜An La Ghien就在牛车水最热闹的那一片🍩🍝牛肉河粉 💰8.9优点 好大一份！牛肉切的厚度刚刚好 喜欢嫩的要趁热吃😋 河粉也很香缺点 有味精感 牛肉再多点就好了[哭惹R]🍣虾/猪肉/米粉卷 💰5.9❌没有自己包的那种好吃😠 虾没虾味 米粉太太多了 不沾酱感觉在吃纸🧉酸甘水 💰3.9优点 不甜！缺点 不够酸 太淡了 抠了很多水居然还有好多火锅 震惊了一下/没有冷气 但大晴天中午在室内居然还挺凉快的💰有gst和serving charge 人均不到20🔪,2024-02-12,food,"地球干饭回忆录 / 即将回🇸🇬版
梦想是吃遍所有好吃的冰淇淋😋
🧀️hwangyeon1421@icloud.com",23岁,100+,100+,1W+
98,https://www.xiaohongshu.com/explore/65bcfadf0000000007029335,🇸🇬新加坡免签了…,65bcfadf0000000007029335,小圆撞地球,5ec7eeba000000000101e1ab,1706883807000,2124,17,0,0,23年最怀念的旅行当属新加坡 冲了两次东南亚风情加上繁华城市化 又是海岛一定要去空中花园走走每一个建筑都美得发疯新加坡的美食也狠狠踩中我的味蕾,2024-02-12,food,⋆  ᖭི༏ᖫྀ ⋆,巨蟹座 时尚博主,100+,1K+,1W+
99,https://www.xiaohongshu.com/explore/659ac34b000000001d0273de,新加坡旅游｜春节怎么玩不无聊 吃在最后一张,659ac34b000000001d0273de,沈老板cc,6178aacf000000000201ab60,1704641355000,129,9,0,0,新加坡非常适合春节长假来玩天气好（虽然下点雨但是比湿冷好多了）呆这一段时间 也去过一些地方给大家分享一下我认为 确实新加坡值得玩的一些地方[买爆R]1.新加坡樟宜机场，我认为最人性化机场下飞机没走几步就可以下电梯 做taxi顺便看下喷泉[买爆R]2. 我比较喜欢建筑首推加东如切路娘惹风非常出片记得吃一碗加东叻沙 （本地人都推荐，不信可以问taxi司机，比松发肉骨茶好吃多了）3.[买爆R]去东亚（餐厅名字可以Google maps，新加坡都用这个查吃的 ）吃早餐 当地人吃的，然后两边逛下去4.[买爆R]牛车水和中国城，荷兰村，赞美广场，garden by the bay必须去！都是地标性建筑 而且很有自己新加坡风格。去小贩中心（就是很多人很挤也没有空调）体验下当地人的食物，价格比较便宜，景点周边价格都很贵。（而且当地春节气氛很好，不要去小印度，除非你有多余时间）灯光秀看一下 ，特别带父母的。[玫瑰R]5.新加坡环球影城，没有隔壁水上乐园好玩。（水上乐园去了孩子出不来建议留多时间）[买爆R]科学馆很小建议7岁以下可以去，[买爆R]夜间动物园也可以带孩子去下，就是无功无过。[买爆R]环球影城不如北京，水上乐园不如长隆（但是水上乐园推荐，很紧凑）[买爆R]6.新加坡南洋理工，[买爆R]国家美术馆，[买爆R]博物馆（建议都要去一下，特别美术馆，建筑是整个新加坡当代建筑设计最好看的）这些估计要俩天。[买爆R]7.可以去出个海（孩子喜欢）8.吃的在最后一个图片（都是本地人吃的）9.要买打折去IMM 要好看好吃去高岛屋要本地伴手礼看我另外一个帖[买爆R][买爆R][买爆R]最重要是新加坡很安全！出门带孩子非常好！h,2024-02-12,food,"作品在“英国中央圣马丁”和“法国圣埃蒂安国际设计双年展”展出 
173/54kg  新版INFJ 🤔️
喜欢一切有趣的人和事
游泳艺术人格分析业余爱好者 
现在是一个在新加坡的闲人随便发发的地", 新加坡,100+,1K+,10W+
99,https://www.xiaohongshu.com/explore/658ee6c8000000001102e15c,新加坡🇸🇬四天三晚人均3600人民币最全攻略,658ee6c8000000001102e15c,德智体美劳全面发展儿童,5baa05043fbd15000192fd21,1703864008000,608,18,0,0,签证📝: 携程 300元⚠️:现在可以省下300，2.9号后新加坡免签现金💴: 在app换外汇购换新币后，再预约附近银行取出新币现金，我们换了400新币，最后剩4🔪⚠️: 也可以刷银联Visa各种信用卡❗️微信支付宝只有少量店铺用，不建议‼️入境🚶🏻: @Zhe的帖子⚠️: 需提前在手机上下载MyICA Moblie这个App填写信息，填写参考@狗子探店的文章机票✈️: 抢到了南航特价票，来回1900rmb，所以参考意义不大交通🚗: 打车软件Grab，或者购置交通卡，或者是有Visa，Master等的闪付卡⚠️: visa和master也可以刷地铁，但有一定概率刷不到，我们遇到了，所以全程打车用现金支付行程📝:第一天: 广州✈️新加坡，入住第二天  图2⃣️-7⃣️:🏠:住圣淘沙outpost酒店（住圣淘沙出示酒店订单可以免费入岛）机场🚗圣淘沙，白天环球影城（🪽🐷280一张票），下午沙滩拍照，18:00滑车（现场买也可以Singapore skyluge官网买，买晚上6点的太阳下山更有氛围，2趟29刀，3趟32刀，4趟35刀），吃完晚饭回酒店第三天 图8⃣️-1⃣️5⃣️：早起出发去市区酒店存行李，然后逛通讯大楼，美术馆，鱼尾狮，然后回酒店休息一下换衣服，再出发滨海湾花园🏠：住the clan hotel⚠️：所有景点都很近可步行到达，滨海湾花园较远，可选地铁或打车第四天 图1⃣️6⃣️-1⃣️7⃣️：早上逛牛车水，逛樟宜机场，回国新加坡本地人推荐美食🍽️  图1⃣️8⃣️：松发肉骨茶，亚坤早餐，老巴刹夜市沙爹烤串,2024-02-12,food,,,,,
99,https://www.xiaohongshu.com/explore/657843420000000038017eff,🇸🇬新加坡日程安排🕒直接抄就行！,657843420000000038017eff,克里斯皮,554c27d6b203d91669bae2f3,1702380354000,396,17,0,0,本保姆精心定制的新加坡日程安排，请查收📧Day❶：🏨酒店入住Yotel Singapore🛍️ION、高岛屋、义安城，乌节路商场多，可以第一天先逛一半，后面再来查缺补漏🥣乌节路商场里的大排档都好吃😭🎡不喜欢逛街的可以去坐摩天轮看夜景Day❷：☕️亚坤，乌节地铁站店⛲️鱼尾狮公园，上午来打卡，1h搞定🥣老巴刹美食广场🌺滨海湾公园，整个下午都可以呆在里面🎡摩天轮看夜景/留在滨海湾花园等灯光🥣黄亚细肉骨茶（金沙店）Day❸：📷牛车水，吃点小吃，速战速决🥣松发肉骨茶（克拉码头店），巨好吃‼️🚢克拉码头📷旧禧街警察局，拍照胜地，适合白衣服⛲️福康宁公园🦞珍宝海鲜坊，龙虾很贵但值得一试Day❹：☕️亚坤，国民早餐店吃不腻！🛍️金沙购物中心，爱逛街的可以呆一天🏊🏻‍♀️金沙酒店无边泳池📷金沙空中花园（服务中心免费领票）🥣松发肉骨茶，就是这么好吃‼️Day❺：🏨圣淘沙酒店入住🎢环球影城，或去打卡海洋馆🥣Rumous beach club🏝️海边走走Day❻：🏎️天际线斜坡滑车，必玩❗️巨好玩‼️🏨圣淘沙退房✈️返程,2024-02-12,food,"🧐看我今天成为旅游博主了吗
🌍11国70+城
🗓️做你的旅游保姆",30岁 北京东城,100+,100+,1W+
99,https://www.xiaohongshu.com/explore/65ba5c3600000000020122ec,🇸🇬海底捞无限量小龙虾吃到啦！,65ba5c3600000000020122ec,小鹿吃不饱🌸,5eb7767800000000010039a6,1706712118000,600,6,0,0,"只在Marina Square海底捞小龙虾无限量吃（如果小料台没有可以跟服务员要）我狂炫三大碗[色色R][色色R]实现小龙虾自由[大笑R]今天周三还获得了一杯free鸡尾酒周内还有自助甜品 各种topping随便加在海底捞甜品吃到饱了[偷笑R][偷笑R]听店长讲她在考虑在自助甜品站加入奶茶实现奶茶+topping自由[偷笑R]📍海底捞Marina Square店6 Raffles Blvd, ",2024-02-12,food,"恩格尔系数无限趋近于1的🇸🇬东北留学生
ENFP快乐小狗

今天小鹿吃饱了嘛🤔
ps：真实测评，口味仅代表个人🫡",巨蟹座 新加坡,10+,100+,1W+
99,https://www.xiaohongshu.com/explore/6584c706000000001502e0b1,新加坡美食｜道道惊艳最爱法式风情小酒馆🍷,6584c706000000001502e0b1,一杯冰阔洛,62c1769c000000001b02865b,1703200518000,183,12,0,0,"Le Bon Funk，新加坡最有名的法式小酒馆之一，口碑极佳；种草已久跟朋友来吃周末晚餐，氛围感拉满食物也是惊艳，环境优雅还可以在吧台看后厨做菜，简直就是完美的约会地点，绝对是我年度最爱餐厅之一🍴！[萌萌哒R]雪花❄️果冻鹅肝吐司是这里的招牌，要尽快吃不然鹅肝酱就会融化；入口绵密细腻，清甜爽口完全不会感觉到油腻，吐司也是香甜脆口，就跟吃下了一个小小的甜品一样，惊艳美味[哇R]土豆脆片配鱼籽花菜泥是holland village的限定，鱼籽非常新鲜一口爆汁，土豆片也是炸到火候恰到好处非常香，花菜泥咸甜丝滑，用来蘸着吃口感丰富，太好吃[派对R]另外一道非常有特色的是artichoke洋蓟，一整朵就跟花的形状一样，浸泡在特色的酱汤之中非常入味，吃起来有一种五香的卤汁风味，上菜的时候给的手绘卡片也超级可爱，一整道吃下来仪式感满满[偷笑R]最后一道重头戏，厚切牛舌三明治🥪：黄油brioeche入口回弹甜奶香，牛舌鲜香可口层层叠叠分量超大，绝对的comfort food最高级别，值得尝试！这一家真的是我年度最爱的法式酒馆，氛围好服务好，每一道菜都是现点现做充满巧思，手绘的图片以及装修都让人感觉到吃饭的仪式感，绝对绝对是值得的体验，约会过生日和朋友见面都非常合适，强烈推荐给大家！[色色R]🏠：Le Bon Funk (Holland Village)📍：277 Holland Ave, Singapore 278994",2024-02-12,food,"野生美食博主，可以消灭一升coke zero的女人🔥

出没武汉香港英国新加坡💨主页已分类🥳

只推好吃的🍑", 美食博主,100+,1K+,1W+
99,https://www.xiaohongshu.com/explore/64e8786b000000001201e609,🇸🇬男友订了3次才成功的SG小众餐厅 🥂,64e8786b000000001201e609,慧玲Shl,5ee524070000000001007d9a,1692956779000,1074,13,0,0,"Beef Sharing Set (💰99 shares 2 to 3 pax) Inclusive of Argentinian Ribeye MB2, Australian Short Rib MB2, and Australian Sirloin MB2.🥩🆓Cheese & Charcuterie Box (worth 💰58++)with purchase of bottled wine🍾谢谢男友的细心安排~真的好喜欢这晚的一切🍽️ Boeuf",2024-02-12,food,"150小肉个子
吃喝玩乐的真诚分享🤍
美食｜开箱｜旅游 🍃
新加坡/新山JB
Ig: huiling_shl",,100+,1K+,20W+
100,https://www.xiaohongshu.com/explore/65726fb1000000000700a7ce,带着这份指南，打卡全球最佳唐人街牛车水,65726fb1000000000700a7ce,我的太阳和蜉蝣🔆,55c4ccfba75c954d93783497,1701998513000,938,18,0,0,,2024-02-12,food,"🗺️旅行爱好者，攻略都是自己去过的
📷努力学习中的摄影爱好者
📱手机系统产品经理
❤️喜欢陈绮贞16年了
🌈想要听你说，你看见的光是我", 广东深圳 产品经理 旅行博主 华中师范大学,100+,1K+,10W+
100,https://www.xiaohongshu.com/explore/65c34a710000000011005091,🇸🇬在荷兰村！进门时真没想到这么好吃🥹,65c34a710000000011005091,Jingxuanyyy,5cada6990000000017022042,1707297393000,82,12,0,0,年前去了这家🌟开的餐厅和朋友团圆聚会！喜欢1块∞续的四款果汁/八款花茶/冰淇淋和酱料！分享几道必点！🐟金汤酸菜鱼先喝汤吃鱼！还可以再涮菜 一锅两吃 火锅料都选择多🤩 汤底很浓郁鱼片鲜滑！➕虾滑和鱼豆腐好好吃！！🦐香辣虾锅很重口 不喜重口🉑️加点汤 虾子真的超大！2人份也好多～小吃脆炸酥肉真的好脆！才上桌就🈳️盘🤣还有鸡肉串串和红糖糍粑也不错哦🤤新年聚餐🉑️去看看📍小鱼塘｜Holland Village🚇,2024-02-12,food,"来自🇲🇾 在🇸🇬生活
爱分享探店｜美食｜护肤｜旅行
ln🔍jingxuanyyy",双鱼座 Singapore 探店博主 旅行博主,100+,1K+,20W+
100,https://www.xiaohongshu.com/explore/65a699eb0000000029032886,🇸🇬家人们可以帮我看看这料够多吗😍,65a699eb0000000029032886,原谅章鱼,5d3298040000000010039937,1705417195000,304,5,0,0,谁懂啊就在就在Bugis❗️碳水脑袋简直无法抗拒❗️😍1️⃣满满的芋泥吃了直接爆浆🥯的Donut 🌟🌟🌟🌟2️⃣买了他们招牌的creme brulee的cream也好好吃🤤 不过个人觉得外面的面包有点小硬但不影响太多 🌟🌟🌟3️⃣他们家的菠萝包个人觉得一般般，不过听说口味好像经常不定时会有限定的口味哦  🌟🌟🥐他家也会售卖一些Kazo家的泡芙，据说是同一个集团旗下的（不是很清楚，还有一些芝士塔，🥐等🏠幸芙妮📍B1-K04 Bugis Junction⏰ 10:00-21:30,2024-02-12,food,,,,,
100,https://www.xiaohongshu.com/explore/64955c50000000002702be5e,要去新加坡环球影城的请提前了解这些知识点,64955c50000000002702be5e,枪枪,5cea2c2c000000001703d008,1687510096000,899,9,0,0,刚去玩新加坡环球影城，手机码字分享下注意事项⚠️希望对大家有用：1⃣️建议买单次快速票，400块15个项目，性价比很高👍6月去的人不少2⃣️买了快速票要进园后去左手边的游客服务中心兑换，工作人员会给一张小卡片（图2）；如果当天有某些项目没开，可以用不开项目的快速机会刷其他任意项目（图3）；无限次快速票给的是一个手环3⃣️可以在Universal SG的App里查看项目和排队时间（没有小程序）。不过App里时间不太准确，还是得以现场实际情况为准4⃣️新加坡天气变化较大，打雷或下雨的话，室外的项目都会暂时关闭，建议先刷室内项目，天晴后再转战室外5⃣️环球影城营业时间通常为11:00-18:006⃣️成年人必玩的项目有5个:🎢太空堡垒人类战队、太空堡垒机械战队：类似北京的霸天虎，是两个非常刺激的室外过山车。机械版更刺激（黑色轨道），会360度旋转。这俩项目都要求手机、钱包、背包等所有随身物品提前寄存⚠️全园安检最严的两个项目☠️木乃伊复仇记：室内过山车，也很刺激，乌漆嘛黑未知感拉满，这个我们三刷了，要存包，但手机可以带🦕侏罗纪河流探险：唯一一个水上项目，转盘造型，坐哪都一样，会不会湿身纯靠运气⚙️变形金刚3D对决：室内，但感觉清晰度不如北京环球7⃣️其他项目可以自行选玩，整个园区不大。修的地方不少。小黄人园区预计2024开业8⃣️新加坡环球影城可以凭票中途出去一次，和门口的工作人员说一声，盖个章9⃣️园区外有一条马来西亚小吃街（图8-图9），可扫码点餐，线上支付。推荐咖椰吐司🍞1⃣️0⃣️ 园区内有很多存包柜，都是免费120分钟，超时就要付费。封顶15新元/天。支持现金和visa卡，现金支持2、5、10，现金不支持找零。也可以请工作人员先帮忙打开柜子再付费1⃣️1⃣️全园都有免费直饮水。吃的话人均20新币可以吃饱吃好。侏罗纪公园的热狗套餐很不错👍1⃣️2⃣️没有花车巡游，没有灯光秀，没有焰火烟花🎇,2024-02-12,food,"📷用Canon+iPhone记录人和路
✈️累计飞行256次了
❌不接广告，发文纯粹是因为自己喜欢分享", 中国 旅行博主 摄影博主,100+,1K+,1W+
100,https://www.xiaohongshu.com/explore/6569e25d000000001502e61c,🇸🇬它不好找，可是它很好喝☕️,6569e25d000000001502e61c,猴猴啊🌟,5538ca0d2e1d935d784e042f,1701438045000,874,5,0,0,之前说了京都网红kurasu没有让我惊艳的时候就推荐了旁边这家clap！多喝了好几次依然觉得clap是我新加坡前三爱的咖啡！强烈推荐他们家sea salt creamy latte！冰的！咸奶油加咖啡那么好喝属实没想到！只要被我带过去的谁喝谁惊艳！然后桂花拿铁热的好喝！如果是在附近工作的小伙伴，咱们赶早去，他们家三明治巨好吃！价格也很ok！公司对面有这家咖啡真的太幸福了！！！店名： Clap Cafe地址：Waterloo str 01-28 blk 261,2024-02-12,food,"📍新加坡
💜🩵追星和干饭
💅上班ESFJ下班ISFJ
💁‍♀️不恰烂钱，佛系po，主打一个真实", 新加坡,100+,1K+,10W+
100,https://www.xiaohongshu.com/explore/65815972000000000901b576,✈️新加坡购物攻略做好了‼️就等免签了,65815972000000000901b576,玩转免税购乐帮,5b0505ce11be1074bdec2878,1702975858000,758,10,0,0,新加坡和中国要免签啦‼️虽然时间和细则未定，但攻略可以先做起来～去新加坡的话🙅🏻‍♀️不建议入手化妆品，💰不如国内免税店好，但包包鞋子有不少值得入的。ㅤ图2️⃣The Paper Bunny的云朵包在当地很火，好像还挺难买的，线下门店在乌节路义安城，包包在500💰左右。ㅤ图3️⃣Beyond The Vines饺子包和云朵包也很有特色，到手价也是500💰左右。也在乌节路义安城，可以和图2的一起逛。ㅤ图4️⃣ CHAELES KEITH小ck大家都不陌生了，国内很多门店，但新加坡的款式和价格上有优势，路过了可以逛一下。ㅤ图5️⃣ Pedro是小ck的姐妹品牌，💰差不多都是千元内，但pedro更小众一点，据说质量也更好。ㅤ图6️⃣ BENGAWAN SOLO知名蛋糕店，林俊杰和张柏芝都有👍过它家的斑斓蛋糕，其实它家东西都挺好吃，可以放心买，就是保质期都不长，如果想带回国作伴手礼可以在樟宜机场入手，免税价比外面买还便宜一丢丢。ㅤ图7️⃣猪肉脯，到了新加坡一定要吃猪肉脯，比较有名的是美珍香和林志源，但是注意肉类是不能带回国的，所以这个自己尝尝就好。ㅤ图8️⃣：TWG TEA特威茶，国内也有，但新加坡的种类更丰富，这个是标志性的新加坡伴手礼了，罐装茶颜值非常高，口味因人而异吧，它家还出了茶叶香味的蜡烛，也挺特别。ㅤ图9️⃣新加坡行前关于货币、天气、语言和插座提前需准备好ㅤ图🔟新加坡虽然不大，但可以逛玩的地方还挺多，四天三夜差不多可以丰富的玩一圈，放上地图大家可以规划路线。,2024-02-12,food,"🪐免税界的小百科 📚比价界的课代表
🙅🏻‍♀️不卖货 也不属于任何免税店
❤️良心客观 帮你省钱 帮你避坑
✈️旅行攻略看@玩转旅行购乐帮 
🌟原创不易 请勿擅自搬运", 上海长宁 科普博主 潮流博主,10+,30W+,100W+
101,https://www.xiaohongshu.com/explore/655b4e42000000001100d751,在🇸🇬也能吃到淄博烧烤啦,655b4e42000000001100d751,Gabriella👑,5c11caac000000000500b829,1700482626000,589,7,0,0,"住在Farrer Park附近的小伙伴们有福啦[赞R][赞R][赞R]发现一家很冷门但是贼好吃的店店名直接Google搜索79号烧烤 地址帮你们贴过来不用谢: 20 Flanders Square, Singapore 209305就在Farrer Park地铁站旁边小巷子里 开车的话可以停在city square mall走过来 过一条马路就是[哇R]烤串的味道真的贼东北 本沈阳人必须竖个大拇哥 然后冷面也是贼上头 酸甜口的 一口回到大沈阳[哭惹R][哭惹R][哭惹R]重点在这个淄博小饼 感觉是现烙出来的 发面的但是厚度刚刚好 只卷大葱吃都贼香 吃着很像我小时候我姥姥给我烙的饼(我姥也是山东人)[哭惹R]然后他家价位真的绝了 参考最后一张图 串都是那种挺大的 质量一点不含糊 然后竟然都是$0.99一串 还不收GST 全🇸🇬都找不到第二家这么实惠的店家了吧今晚吃饭的时候竟然店里就我们一桌 这不科学 这么好吃又实惠的店怎么能这么埋没了呢[暗中观察R]都给我去吃 绝对不会失望!",2024-02-12,food,"坐标新加坡 定期分享
家有两只天使小猫咪和脾气古怪的柴柴
Sushi 🐱 2017.2.3
Sake 🐱 2017.7.29
Niku 🐶 2022.10.20",30岁 新加坡,10+,100+,1K+
101,https://www.xiaohongshu.com/explore/65c1817b000000002c03eafb,🇸🇬 在新加坡我只吃这家鸡饭,65c1817b000000002c03eafb,WL 超好玩的生活,5f011a430000000001002f40,1707180411000,99,2,0,0,这家店也是隐藏在乌节路附近的somerset 111 里面因为靠近公司 所以发觉到它平时去旅游走街的人应该很少会发现重点是它价钱不贵 我每次点鸡腿饭+卤蛋和豆腐才$8还有附送药材汤 （任拿）分量超大 真的很值得 又好吃📍Tiong Bahru Chicken Rice🕘 9am-9pm （建议去之前先上网确定时间）需要等/排队 （中午时间大约等了10-15分钟）🚆 最靠近Somerset MRT (exit A),2024-02-12,food,"爱工作｜爱生活｜爱吃也很爱运动 
📍🇸🇬🇲🇾
《只分享最真实的体验和独居生活》 🏋🏻‍♀️🏀",27岁 美食博主 运动博主,10+,100+,1W+
101,https://www.xiaohongshu.com/explore/65b3c4ba000000002c010c8d,注意：新加坡免签细则出来了,65b3c4ba000000002c010c8d,上链条的钟,6182afb9000000001000c963,1706280122000,1096,1,0,0,昨天新加坡免签正式官宣，现在细则出来了，要去的朋友们注意一下准备好入境卡了。需要订酒店的宝子们也可以看我上一篇日记，当然便宜的也有，国际连锁酒店为主。,2024-02-12,food,发现生活的种种, 旅行博主,10+,100+,1W+
101,https://www.xiaohongshu.com/explore/65ab4846000000002c0338d5,新加坡🇸🇬蛋糕｜周末的早晨是做不完的糕❤️,65ab4846000000002c0338d5,Desert Dessert 沙漠甜品,62d82842000000000e00e56f,1705723974000,1439,4,0,0,真的真的好爱 满冰柜的糕是你喜欢的生日蛋糕的样子嘛🫶,2024-02-12,food,"🫶新加坡🇸🇬蛋糕店 一共三家店呀~
🍑想要做好每一只蛋糕 遇见可爱的你
🙋‍♀️生日蛋糕｜甜品｜gelato ｜常温零食
💫预定蛋糕后台私信我们呀~评论回复慢", 新加坡,2,1K+,1K+
101,https://www.xiaohongshu.com/explore/65b874d20000000011006356,竟然是我在新加坡吃得最划算的一餐,65b874d20000000011006356,澳门百年灵巴黎人Ki,5f66f67f000000000100a607,1706587346000,171,4,0,0,"推介：榴莲拼盘，D24同貓山皇最好吃，D1口感最好，X0最不好吃榴莲泡芙必吃❤️斑斓河粉可以不吃，没什么味道这一顿才 💰200 多點，新幣47，在新加坡吃的最具性价比的一顿图3.4是门店招牌店铺： 99老树榴莲/ 99 Old tree Durian地址：1 Teo Hong Road, Singapore, 088321",2024-02-12,food,,,,,
102,https://www.xiaohongshu.com/explore/65ab7d4a0000000011001df9,🇸🇬在Donki买到了超好吃的焦糖布蕾雪糕🍮！,65ab7d4a0000000011001df9,芝芝芒芒_,635509e9000000001802c7f6,1705737546000,257,5,0,0,给大家推荐一款超好吃的雪糕Don Don Donki可以买到！上面是一层薄薄脆脆的焦糖甜甜的 伴有一丝苦香下面是香草牛乳雪糕🌿一口下去奶香味十足我个人比较喜欢微融的时候吃入口即化的感觉哈哈哈毕竟是甜品 会有一点点甜适合喜欢甜食的姐妹！,2024-02-12,food,"📍Singapore 🇸🇬｜✈️ 🇭🇰🇹🇭🇲🇾🇮🇩🇯🇵
🍟用镜头记录我的美食日常", 新加坡 美食博主 探店博主 新加坡国立大学,10+,1K+,1W+
102,https://www.xiaohongshu.com/explore/65acca46000000002d00e285,🇸🇬又发现一家好吃的台湾卤肉饭6.5,65acca46000000002d00e285,橙子在新加坡,5d1032730000000012010d5d,1705827718000,208,8,0,0,,2024-02-12,food,"🇸🇬新加坡探店博主
🇸🇬15年职场白领后裸辞
🇸🇬新航5年,传统媒体10年
🇸🇬探店|美食|时尚|好物|旅游
✨让生活变得妙趣横生orangecheng2919@gmail.com",天蝎座 Singapore 美食博主,100+,1W+,10W+
102,https://www.xiaohongshu.com/explore/65bb1db0000000002c029648,🇸🇬我不允许有人还没有薅免费奶茶🆓,65bb1db0000000002c029648,六元酱（异国恋版,5a743c41e8ac2b0ec0271ff5,1706761648000,136,6,0,0,两个都是下app注册后生日填当天就可以！[赞R]不用等到第二天[哇R][哇R]🧋Mr.coconut 可以点大杯 加料要另外付钱🧋Koi 只能点中杯 到柜台点加料免费,2024-02-12,food,"🇨🇳华工-🇸🇬NTU 在读
📖坡县留子日常➕社科申请DIY分享
✅24fall 斩获港三新二offer*6
此号不回私信哦 申请dd👉@六元酱酱", 教育博主 探店博主 南洋理工大学,100+,1K+,1W+
102,https://www.xiaohongshu.com/explore/65bb06e80000000001033ce1,官方实锤🥹新加坡航空也是霉霉粉丝‼️,65bb06e80000000001033ce1,早安栗子咸,5a7b18564eacab0d735bb556,1706755816000,3906,4,0,0,昨天在Instagram看到新加坡航空主页更新的以Taylor专辑封面的宣传图不得不说真是梦幻联动了！太期待三月的演唱会啦[派对R][派对R][派对R]P.s友友们有没有推荐的新加坡的餐厅和好逛的地方呀？,2024-02-12,food,"▫️英国 香港 本硕艺术生 
▫️漂亮又有趣的深港生活🤪
💌547326899@qq.com", 香港南区 时尚博主 香港大学,100+,1W+,10W+
