username,rating,content,time,image,UserURL,Attraction,is_english
wang_abigail,5.0,Great view from Sands SkyPark. I liked the scenery from the top especially at night. Enjoyed the night with friends.,24/10/23,1,https://sg.trip.com/review/sands-skypark-15131377-179524894?locale=en-SG,Skypark,True
Guesthouse,4.0,One of the best view you&rsquo;ll not going to missed this. The night light show was incredible !,30/12/23,1,https://sg.trip.com/review/sands-skypark-15131377-180228663?locale=en-SG,Skypark,True
Bansal,4.0,it is very clean and great view of singapore from top..... must try once atleast .....,24/12/23,1,https://sg.trip.com/review/sands-skypark-15131377-180173709?locale=en-SG,Skypark,True
BOBOCinta,5.0,Nice place have to go.. if you are in Singapore.. N don&#39;t forget to try the local food..,05/12/23,2,https://sg.trip.com/review/sands-skypark-15131377-179998938?locale=en-SG,Skypark,True
Wan slmn,5.0,the view from the sky park is wonderful. you can see the view of the Singapore skyline including the merlion..,25/10/23,1,https://sg.trip.com/review/sands-skypark-15131377-179532830?locale=en-SG,Skypark,True
Alien Army,5.0,Nice view! Its like you are looking to one part of Singapore.,03/01/24,0,https://sg.trip.com/review/sands-skypark-15131377-180286384?locale=en-SG,Skypark,True
_TI***47,5.0,"Do you enjoy watching sunset 🌇? but what about  enjoying the sunset above the clouds ⛅️?, then Sands SkyPark",03/12/23,1,https://sg.trip.com/review/sands-skypark-15131377-179992587?locale=en-SG,Skypark,True
zhikai,5.0,Went to the observation deck a few years back. It&#39;s breezy up there but really hot and sunny at the same time.,08/11/23,1,https://sg.trip.com/review/sands-skypark-15131377-179714550?locale=en-SG,Skypark,True
Ms Shine,4.0,"super crowded but the view is amazing. booked the 630pm slot and can see day, sunset and night view. bravo!",06/12/23,3,https://sg.trip.com/review/sands-skypark-15131377-180003397?locale=en-SG,Skypark,True
_TI***lk,5.0,"heights at the SkyPark Observation Deck. 56 storeys up, in the heart of the Marina Bay Area, this scenic",10/11/23,1,https://sg.trip.com/review/sands-skypark-15131377-179724462?locale=en-SG,Skypark,True
Camille Arena,5.0,head over to ce lavi after its a great place to enjoy overlooking view of singapore with some cocktails!,26/10/23,1,https://sg.trip.com/review/sands-skypark-15131377-179545120?locale=en-SG,Skypark,True
_TI***6e,5.0,I would definitely recommend to visit Singapore it&rsquo;s very safe country. clean,21/09/23,9,https://sg.trip.com/review/sands-skypark-15131377-179064026?locale=en-SG,Skypark,True
Aarontjj,5.0,have a great experience and take as much photos as you want. very beautiful view of Singapore city life,18/12/23,1,https://sg.trip.com/review/sands-skypark-15131377-180119191?locale=en-SG,Skypark,True
SHIV SAHNI,5.0,The best time to visit is during sunset(dawn time) You get to see the beautiful Singapore&rsquo;s skyline.,07/11/23,1,https://sg.trip.com/review/sands-skypark-15131377-179711196?locale=en-SG,Skypark,True
Mohammad Raihan Subhan,5.0,"Very much beautiful, everyone needs to visit here.",31/12/23,0,https://sg.trip.com/review/sands-skypark-15131377-180236735?locale=en-SG,Skypark,True
Mike Sim,5.0,"Great beautiful view to had, windy and nice feeling",30/12/23,0,https://sg.trip.com/review/sands-skypark-15131377-180227851?locale=en-SG,Skypark,True
erodejaga,5.0,Nice View to See Singapore Center and South Side,18/01/24,0,https://sg.trip.com/review/sands-skypark-15131377-180441344?locale=en-SG,Skypark,True
_TS***jy,5.0,Great place to have a swim while enjoying Singapore&rsquo;s city view! Night swims are the best here as you can enjoy the lit up city view!,08/12/23,0,https://sg.trip.com/review/sands-skypark-15131377-180012315?locale=en-SG,Skypark,True
E33***16,5.0,"Located atop the iconic Marina Bay Sands,  Singapore SkyPark showcases architectural ingenuity and offers breathtaking panoramas of the city&#39;s skyline. This architectural marvel surrounds the trio of towers that make up the Singapore cityscape, creating an unforgettable experience for visitors from around the world. At a dizzying height of 200 metres, SkyPark offers unparalleled 360-degree views of Singapore&#39;s cityscape. The skyline unfolds like a shimmering tapestry, with  Marina Bay, the central business district and beyond stretching out in a mesmerizing display of modernity and urban sophistication. As the sun dips below the horizon,  SkyPark transforms into an observatory capturing the city&#39;s transition from day to night, a spectacle that has become a hallmark of the Singaporean experience. Designed for entertainment, SkyPark is more than just a place to enjoy the view; It&#39;s an entertainment paradise. The iconic infinity pool, located at the edge of  SkyPark, creates the illusion of water blending perfectly with the horizon. Guests can enjoy a leisurely swim while taking in stunning views of the city below.  SkyPark is also home to exclusive dining establishments where visitors can enjoy delicious cuisine under the bright city lights. In addition to its aesthetic appeal, SkyPark is also an architectural masterpiece. The sleek surfboard-shaped structure defies gravity and engineering standards, symbolizing Singapore&#39;s commitment to pushing the boundaries of urban design. The rooftop oasis is a symbol of the city&#39;s ambition, blending modernity and sustainability.  Singapore SkyPark is more than just an elevated perch; this is a testament to the city&#39;s pursuit of architectural excellence  and  desire to provide visitors with an enhanced experience. As the city grows, SkyPark remains a beacon, inviting  locals and tourists alike to observe Singapore&#39;s pace of life from a perspective that goes beyond the ordinary.",30/11/23,0,https://sg.trip.com/review/sands-skypark-15131377-179946514?locale=en-SG,Skypark,True
Ramirrom,5.0,Amazing view of the Singapore skyline. You can see the city and the Gardens by the Bay from the SkyPark. Be sure to secure your tickets early.,24/11/23,0,https://sg.trip.com/review/sands-skypark-15131377-179874241?locale=en-SG,Skypark,True
Syaraffi,5.0,"Marina Bay Sands SkyPark in Singapore is an architectural marvel that redefines city skylines. Perched atop the iconic Marina Bay Sands hotel, the SkyPark offers panoramic views of the cityscape, including the stunning Marina Bay. The infinity pool, set against this breathtaking backdrop, creates a unique and luxurious experience. The observation deck, lush gardens, and stylish restaurants add to the allure. Whether you&#39;re a guest at the hotel or visiting for the day, Sands SkyPark provides an unparalleled vantage point to appreciate the beauty of Singapore&#39;s skyline.",18/11/23,0,https://sg.trip.com/review/sands-skypark-15131377-179810876?locale=en-SG,Skypark,True
_TI***wp,5.0,Great experience !!! The best time to visit is around sunset so that you can witness the breathtaking skyline of Singapore. Be sure to book your tickets in advance as entry after 5pm usually sold out and limited slots. Check the weather as well before going to the observation sky park.,18/11/23,0,https://sg.trip.com/review/sands-skypark-15131377-179806688?locale=en-SG,Skypark,True
kus popo,5.0,A destination not to be missed if you&#39;re visiting Singapore. Not only about it&#39;s swimming pool perching on top but the city view is breathtaking.,04/11/23,0,https://sg.trip.com/review/sands-skypark-15131377-179653025?locale=en-SG,Skypark,True
_TI***82,5.0,"come here to get the best views of Singapore, day or night, it doesn&rsquo;t matter but it is a must visit location in Singapore.",27/10/23,0,https://sg.trip.com/review/sands-skypark-15131377-179553537?locale=en-SG,Skypark,True
ShanksX,5.0,"Sands SkyPark, perched atop Marina Bay Sands in Singapore, is an architectural masterpiece offering unparalleled views of the city&#39;s skyline. The infinity pool, lush gardens, and panoramic vistas create a stunning oasis in the sky. A symbol of luxury and modernity, it&#39;s a must-visit for travelers seeking a touch of opulence and breathtaking scenes of Singapore&#39;s urban beauty.",25/10/23,0,https://sg.trip.com/review/sands-skypark-15131377-179532246?locale=en-SG,Skypark,True
qiuhuii,5.0,"if you&rsquo;re new here, marina bay sands skypark is a must visit! it offers 360 degree view of the coast line of central Singapore and you will be blown away.",24/10/23,0,https://sg.trip.com/review/sands-skypark-15131377-179526161?locale=en-SG,Skypark,True
Travel is good!,5.0,The view from 58th floor is really amazing and superb! Can see a lot of buildings in Singapore as well as the infinity pool of MBS Hotel!,24/10/23,0,https://sg.trip.com/review/sands-skypark-15131377-179519823?locale=en-SG,Skypark,True
ab33ra,5.0,"About 20 Singapore dollars to visit. Exceptional staff to guide you through and up to the top. Had to have temperature checks on arrival, but that&#39;s standard in most places now what with Coronavirus. Its up on 56th floor, the lift was fun! At the top we aimed to get there for sunset as then we got the views followed by the night scene with all the pretty lights. Two sides: city view and garden view (gardens by the bay view) you could see the gardens by the bay light show from up top which was amazing! Unfortunately there was some works being done so we couldnt get to the tip of the &quot;boat&quot;. Luckily it was very empty ?Coronavirus caused it but we were grateful. We were then shown up to level 57 where we had a drink in the bar, but we had mixed messages as to this, someone said that was for an extra ticket holder so we dont know whether the lift guy got us confused with someone else. We had a nice (but pricey) cocktail up here and as its international womens day all women got a yummy shot! Go ladies!!",05/10/23,3,https://sg.trip.com/review/sands-skypark-15131377-179271646?locale=en-SG,Skypark,True
Jakarta Sky,5.0,"Stunning Views: The rooftop infinity pool is located 57 stories above ground, providing breathtaking panoramic views of Singapore&rsquo;s skyline and Marina Bay. It&rsquo;s one of the best vantage points to enjoy the city&rsquo;s skyline, especially at sunset and in the evening.	2.	Infinity Edge: The pool is designed with an infinity edge, giving the illusion that the water extends seamlessly into the horizon, making for incredible photo opportunities.",18/09/23,3,https://sg.trip.com/review/sands-skypark-15131377-179051509?locale=en-SG,Skypark,True
Happysoul13,5.0,"Sands SkyPark in Singapore is an architectural marvel that offers a truly unforgettable experience. During my visit, I was able to witness the grandeur of this iconic structure and soak in the breathtaking views it had to offer.As I ascended to the SkyPark, I couldn&#39;t help but be in awe of the stunning design and engineering that went into creating this masterpiece. The observation deck, situated atop the three soaring towers of Marina Bay Sands, provided a panoramic view of the city skyline that was simply mesmerizing.Stepping onto the deck, I was greeted by a sweeping vista that stretched as far as the eye could see. The unobstructed views of Singapore&#39;s iconic landmarks, such as the Gardens by the Bay, the Singapore Flyer, and the bustling Marina Bay area, were truly awe-inspiring. I felt like I was on top of the world, taking in the city from a whole new perspective.The SkyPark also offered a variety of dining options, ranging from casual cafes to fine dining restaurants. I enjoyed a delicious meal while marveling at the stunning views below. The attentive service and delectable cuisine certainly added to the overall experience.One of the highlights of my visit was witnessing the breathtaking sunset from the SkyPark. As the sun dipped below the horizon, casting a warm glow over the city, the skyline transformed into a stunning palette of vibrant colors. It was a truly magical moment that I will cherish forever.Visiting Sands SkyPark was an experience that exceeded my expectations. The combination of the architectural brilliance, the breathtaking views, and the luxurious amenities made it an unforgettable visit.",29/08/23,3,https://sg.trip.com/review/sands-skypark-15131377-178712332?locale=en-SG,Skypark,True
tanwar,5.0,Everything was beautiful specially the view from the top was magnificent. i never saw anything like that. Hotels and restaurants are the best. i enjoyed every single moment of my trip. i recommend it to everyone who are planning to come Singapore must visit Sands SkyPark and enjoying your trip.,16/08/23,3,https://sg.trip.com/review/sands-skypark-15131377-178320365?locale=en-SG,Skypark,True
Md Masuk Hosain,5.0,I definitely thought it was worth the time and money to go to the top deck and get a stunning view of Singapore. It was a beautiful day when we went up and the views and pictures we took came out awesome. It gave us a great perspective of the cutie and where everything was from above. We also enjoyed frozen Singapore Slings at the top while we enjoyed the view.,10/08/23,3,https://sg.trip.com/review/sands-skypark-15131377-178222880?locale=en-SG,Skypark,True
cui xia,5.0,The best view on Singapore you can ever dream of...but carry a bottle of water with you because under the sun it can be really hot ;-) And if you are lucky you&#39;ll see also planes descending over the sea towards the airport...quite a view really!,30/07/23,3,https://sg.trip.com/review/sands-skypark-15131377-177813318?locale=en-SG,Skypark,True
Jackal Chung,5.0,Amazing place to get the 360&deg; view of entire Singapore from top. You almost get the view of all the major tourist places near marina from top. The best time to visit here at evening.And make sure you book th&eacute; tickets in advance so you didn&rsquo;t miss the chance to visit this place as there is a long queue in the evening after 4pm.So make sure get there by 3.30 or 3.45.,28/07/23,3,https://sg.trip.com/review/sands-skypark-15131377-177784549?locale=en-SG,Skypark,True
Vanessa Legaspi,5.0,Stunning scenery at the top of Marina Bay Sands,06/01/24,0,https://sg.trip.com/review/sands-skypark-15131377-180302442?locale=en-SG,Skypark,True
_TI***9h,5.0,"breathtaking view, unlike anything i&rsquo;ve seen before! Would love to come back to singapore for this beautiful scenery",05/12/23,0,https://sg.trip.com/review/sands-skypark-15131377-179997855?locale=en-SG,Skypark,True
Love Green,5.0,Singapore have a nice view with this building. We enjoy it. Sky park is really a good place to go.,22/11/23,1,https://sg.trip.com/review/sands-skypark-15131377-179862343?locale=en-SG,Skypark,True
Discover of South Asia,5.0,Singapore as always is a beauty and comfortable city. I like just walking there around. Cheers,04/11/23,1,https://sg.trip.com/review/sands-skypark-15131377-179649551?locale=en-SG,Skypark,True
_TI***82,5.0,stunning view 😭 really picturesque. i miss this place already. be sure to check out the entrance fee before going up.,27/10/23,0,https://sg.trip.com/review/sands-skypark-15131377-179553026?locale=en-SG,Skypark,True
Hms Piyumantha,5.0,one of the best place and highly recommend ❤️,24/01/24,0,https://sg.trip.com/review/sands-skypark-15131377-180501223?locale=en-SG,Skypark,True
Sumon Chakraborty,5.0,amezing view.. must visit.. value for money,27/12/23,0,https://sg.trip.com/review/sands-skypark-15131377-180204292?locale=en-SG,Skypark,True
likeabowx,5.0,"Great view of Singapore, nice dining experience at Lavo restaurant while enjoying the view",24/10/23,1,https://sg.trip.com/review/sands-skypark-15131377-179522732?locale=en-SG,Skypark,True
Saksham1993,5.0,gem of Singapore. 57th floor and you can see sg skyline on one side and gardens by bay on other.,23/10/23,1,https://sg.trip.com/review/sands-skypark-15131377-179517546?locale=en-SG,Skypark,True
_TI***gu,5.0,wonderful country. friendly local people,14/01/24,0,https://sg.trip.com/review/sands-skypark-15131377-180384162?locale=en-SG,Skypark,True
watching your smiles,4.0,These is one of the amazing place to visit at Singapore. And Enjoying the tropical weather.,03/01/24,0,https://sg.trip.com/review/sands-skypark-15131377-180282963?locale=en-SG,Skypark,True
XX06184619592729336429TRIP,5.0,Love this place. Been there once with my family and enjoyed it very much. Highly recommend.,10/11/23,1,https://sg.trip.com/review/sands-skypark-15131377-179729811?locale=en-SG,Skypark,True
M_KS,5.0,a must place place when u visit singapore.,29/12/23,0,https://sg.trip.com/review/sands-skypark-15131377-180219137?locale=en-SG,Skypark,True
Cody Au Yong,5.0,The breathtaking view from Marina Bay Sands Skypark Observation Deck 🤩😎. So beautiful,03/12/23,1,https://sg.trip.com/review/sands-skypark-15131377-179991943?locale=en-SG,Skypark,True
H2O.,5.0,"one of my favorite attractions to visit. always love to stay here for accommodation, shopping and delicious food",15/11/23,0,https://sg.trip.com/review/sands-skypark-15131377-179792722?locale=en-SG,Skypark,True
Prince San G,5.0,nice sea view with many ships looks amaze tovisit again and the GBB,09/10/23,6,https://sg.trip.com/review/sands-skypark-15131377-179338668?locale=en-SG,Skypark,True
D29***40,4.0,nice view . Must try when in Singapore. Go to bar instead of this which is the better option,08/01/24,0,https://sg.trip.com/review/sands-skypark-15131377-180347720?locale=en-SG,Skypark,True
SilviaSh,5.0,coolest place of Singapore . worth of a visit if you pass by .. you won&rsquo;t be regretting it !,27/11/23,1,https://sg.trip.com/review/sands-skypark-15131377-179927535?locale=en-SG,Skypark,True
Jay Ar Kon,4.0,Stunning experience while at the top of Marina Bay Sands.Seeing the city from the top.,12/12/23,3,https://sg.trip.com/review/sands-skypark-15131377-180065833?locale=en-SG,Skypark,True
nylime nalliv,5.0,so nice and very relaxing 😌 this place #marina bay sky park Singapore ssh.,23/09/23,4,https://sg.trip.com/review/sands-skypark-15131377-179081217?locale=en-SG,Skypark,True
TangEmpire,5.0,Staycation at Marina Bay Sand. Nice room and view... great views at the Infinity Pool.,11/08/23,4,https://sg.trip.com/review/sands-skypark-15131377-178240186?locale=en-SG,Skypark,True
Grummy11,5.0,magnificent view of Singapore. can also play where&rsquo;s Wally from the top looking down,26/11/23,1,https://sg.trip.com/review/sands-skypark-15131377-179922674?locale=en-SG,Skypark,True
Alsharif Abdullah Alshammari,5.0,sands skypark is really beautiful and deserve to visit because the nature is really amazing love that place,07/12/23,0,https://sg.trip.com/review/sands-skypark-15131377-180008973?locale=en-SG,Skypark,True
SimYR,5.0,"one of the landmarks in Singapore, with great shopping and entertainment options.",14/11/23,1,https://sg.trip.com/review/sands-skypark-15131377-179786250?locale=en-SG,Skypark,True
_TI***ay,5.0,Love this place. Nice view of Singapore. Everyone must try.,13/11/23,2,https://sg.trip.com/review/sands-skypark-15131377-179783190?locale=en-SG,Skypark,True
Diyanah rahman,5.0,Amazing view of the city skyline ❤️,25/12/23,0,https://sg.trip.com/review/sands-skypark-15131377-180186778?locale=en-SG,Skypark,True
laila25,5.0,amazing place and adventurous too,23/12/23,0,https://sg.trip.com/review/sands-skypark-15131377-180152489?locale=en-SG,Skypark,True
VickyLe2912,5.0,Beautiful place. Can see almost of Singapore. Highly recommended for traveller.,10/11/23,1,https://sg.trip.com/review/sands-skypark-15131377-179732035?locale=en-SG,Skypark,True
huaihuai,5.0,"being a iconic location in Singapore, you really have to visit when in Singapore!",06/11/23,1,https://sg.trip.com/review/sands-skypark-15131377-179701862?locale=en-SG,Skypark,True
saltysmell,5.0,Suggest going in the evening to catch the beautiful sunset and the night sceneary,26/10/23,1,https://sg.trip.com/review/sands-skypark-15131377-179544263?locale=en-SG,Skypark,True
_TI***f9,5.0,One of the best in Singapore. It&#39;s like you are on the top of the World. Overseeing all the views. I love it.,16/12/23,0,https://sg.trip.com/review/sands-skypark-15131377-180082521?locale=en-SG,Skypark,True
LGMJ,5.0,best viewpoint to see the bustling CBD area with a good view of the South China Sea,08/11/23,1,https://sg.trip.com/review/sands-skypark-15131377-179718072?locale=en-SG,Skypark,True
_TI***m8,5.0,Nice overview of Singapore CBD and tourist attractions places. Must go place!,06/12/23,1,https://sg.trip.com/review/sands-skypark-15131377-180006103?locale=en-SG,Skypark,True
ling Sit,5.0,Great views from the top. Top dinning experience too. Night views was the best.,30/11/23,1,https://sg.trip.com/review/sands-skypark-15131377-179944847?locale=en-SG,Skypark,True
E38***50,5.0,sand sky park is fantastic place. You can see gardens by the bay and whole island,25/10/23,1,https://sg.trip.com/review/sands-skypark-15131377-179527760?locale=en-SG,Skypark,True
Ti Rak,5.0,very nice area. did enjoy a lot,25/12/23,0,https://sg.trip.com/review/sands-skypark-15131377-180187051?locale=en-SG,Skypark,True
Olivier Boll,5.0,"beautiful view on the top of Singapore Building. Easy access, 360 degres  view",27/10/23,1,https://sg.trip.com/review/sands-skypark-15131377-179547197?locale=en-SG,Skypark,True
groundzero,4.0,"One of the highest point to take view of the Lion City, enjoy the panoramic with exciting sighteeing",20/10/23,5,https://sg.trip.com/review/sands-skypark-15131377-179454396?locale=en-SG,Skypark,True
Anj sabado,5.0,"I love this place , super cozy and nice views around Singapore 🇸🇬 for sure I&#39;ll be back every month",30/11/23,0,https://sg.trip.com/review/sands-skypark-15131377-179942567?locale=en-SG,Skypark,True
_TI***mi,5.0,"if you go to singapote you must visit this place, you can see singapore city",28/11/23,1,https://sg.trip.com/review/sands-skypark-15131377-179933622?locale=en-SG,Skypark,True
_TI***ej,5.0,it&rsquo;s very nice warm and beautiful place in Singapore and the sky view and sea view was imaginable ☺️,25/10/23,0,https://sg.trip.com/review/sands-skypark-15131377-179530700?locale=en-SG,Skypark,True
E37***52,5.0,so beautiful. must to see,26/12/23,0,https://sg.trip.com/review/sands-skypark-15131377-180193686?locale=en-SG,Skypark,True
_TI***8r,5.0,"Really good place, it&rsquo;s safe and clean. beautiful view of the city and the skyline. recommended",04/12/23,0,https://sg.trip.com/review/sands-skypark-15131377-179996954?locale=en-SG,Skypark,True
E35***00,5.0,Worth the money and nice overlooking of Singapore view. Can&#39;t wait to visit again at Singapore.,12/11/23,0,https://sg.trip.com/review/sands-skypark-15131377-179779240?locale=en-SG,Skypark,True
pppppop,4.0,"Marina Bay Sands in Singapore is an architectural marvel that combines luxury, entertainment, and stunning views. The iconic rooftop infinity pool, overlooking the cityscape, is a highlight. The integrated resort offers a plethora of dining options, high-end shopping, and a world-class casino. While the accommodation and amenities are top-notch, it caters to a high-end clientele. The location is central, and the resort&#39;s unique design is a visual spectacle, making it a must-visit destination for luxury travelers.",29/10/23,1,https://sg.trip.com/review/sands-skypark-15131377-179605623?locale=en-SG,Skypark,True
Katy Narinnet,4.0,"A bit expensive, but nice view up there! I have been there twice. But recently it was too crowded, many people sat on the floor near a glass barrier made me uncomfortable to stand there while seeing scenery. 🥹",26/10/23,1,https://sg.trip.com/review/sands-skypark-15131377-179537967?locale=en-SG,Skypark,True
hakimabdrahim,3.0,I stayed there for a night and able to experience it myself. it&rsquo;s once in a lifetime experience for your self reward but I don&rsquo;t highly recommend it to anyone who&rsquo;s on budget,24/10/23,3,https://sg.trip.com/review/sands-skypark-15131377-179518894?locale=en-SG,Skypark,True
Anjiuh Tai,5.0,"The view inside the hotel is great. From outside the hotel, you can see this beautiful and magnificent hotel. The hotel is also a great attraction.",18/10/23,2,https://sg.trip.com/review/sands-skypark-15131377-179439779?locale=en-SG,Skypark,True
Zarareview8181,5.0,"Since tickets Limited,it&rsquo;s essential to book them in advance but i have to say the view from top is truly breathtaking, making this a must list-visit in Singapore.",15/10/23,2,https://sg.trip.com/review/sands-skypark-15131377-179381518?locale=en-SG,Skypark,True
Fiona AHR,5.0,Very chill &amp; amazing views! The vibes in the day is very different from the night so I recommend you to go up during both times!,10/10/23,2,https://sg.trip.com/review/sands-skypark-15131377-179350573?locale=en-SG,Skypark,True
Coolviqqas,5.0,The Sands Skypark infinity pool is amazing and superb providing beautiful views of city besides a good sunbathing cum swimming experience.,06/09/23,2,https://sg.trip.com/review/sands-skypark-15131377-178851601?locale=en-SG,Skypark,True
Roxii!,4.0,"&quot;Santosa&#39;s SkyPark,&quot; a stunning observation deck located at Resorts World Sentosa in Singapore. The SkyPark offers panoramic views of the city, the ocean, and the nearby islands. It&#39;s a popular spot for tourists to enjoy breathtaking vistas and take memorable photos.",08/08/23,4,https://sg.trip.com/review/sands-skypark-15131377-178197756?locale=en-SG,Skypark,True
Alvinllp,5.0,the view from SkyPark is magnificent. you may see the Singapore city on one side and open sea with lots of vessels on the other side.,02/08/23,2,https://sg.trip.com/review/sands-skypark-15131377-178108103?locale=en-SG,Skypark,True
E61***63,4.0,"It&rsquo;s worth going if it&rsquo;s your 1st time in SG, and you have some time to spare and for photo taking opportunity. Nice view overseeing Gardens By The Bay. But take note it can be really hot in the day time.",01/08/23,4,https://sg.trip.com/review/sands-skypark-15131377-178023427?locale=en-SG,Skypark,True
JIN-COCM,5.0,"The Sands Skypark is located on top of the Marina Bay Sands hotel in Singapore and is a great experience. It is a massive observation deck that offers breathtaking panoramic views of the cityscape. We were able to enjoy an unobstructed 360-degree view of Singapore&#39;s skyline, including iconic landmarks such as the Gardens by the Bay, the Singapore Flyer, and the Merlion statue.  It is quite HOT there in the summer, and I wished that they had some misters to help cut the heat. Would have made the experience better. They did have a concession stand, however, so you could get some cold drinks.",23/07/23,2,https://sg.trip.com/review/sands-skypark-15131377-177718651?locale=en-SG,Skypark,True
A Kid Called Trip,5.0,"had a great time with the family, definitely one to remember, will plan to visit again sometime",02/12/23,0,https://sg.trip.com/review/sands-skypark-15131377-179957063?locale=en-SG,Skypark,True
涵菡,5.0,very nice can see almost every famous place to go can see a lot of beautiful places like company,27/11/23,0,https://sg.trip.com/review/sands-skypark-15131377-179930832?locale=en-SG,Skypark,True
Christerkk,5.0,Had a nice day in Singapore visiting Sands Skypark. I recommend this if you are in Singapore😀,19/11/23,0,https://sg.trip.com/review/sands-skypark-15131377-179850308?locale=en-SG,Skypark,True
Quest Journey,5.0,"Sands SkyPark Singapore: Breathtaking city views, iconic infinity pool, and unparalleled architectural beauty.",03/10/23,2,https://sg.trip.com/review/sands-skypark-15131377-179228626?locale=en-SG,Skypark,True
Kianarahimi,5.0,i love it here so much,01/01/24,0,https://sg.trip.com/review/sands-skypark-15131377-180272816?locale=en-SG,Skypark,True
ahsanx,5.0,good place for visit,30/12/23,0,https://sg.trip.com/review/sands-skypark-15131377-180228210?locale=en-SG,Skypark,True
AnandBabu,5.0,Feels like Titanic,15/01/24,0,https://sg.trip.com/review/sands-skypark-15131377-180427100?locale=en-SG,Skypark,True
Rakib Rocko,5.0,Beautiful Skyline,29/12/23,0,https://sg.trip.com/review/sands-skypark-15131377-180216228?locale=en-SG,Skypark,True
Dawa Dorjee,5.0,fantastic place..,26/12/23,0,https://sg.trip.com/review/sands-skypark-15131377-180195655?locale=en-SG,Skypark,True
kh.yv,4.0,A Magnificent view with the garden by the bay color at night. 💯 perfect for a romantic date.,27/10/23,2,https://sg.trip.com/review/sands-skypark-15131377-179550540?locale=en-SG,Skypark,True
fathin rashid,5.0,day view &amp; night view. can you really get this anywhere else? you can see the whole city of singapore from on top here,11/09/23,2,https://sg.trip.com/review/sands-skypark-15131377-178942901?locale=en-SG,Skypark,True
Jerry3821,5.0,good experience,15/01/24,0,https://sg.trip.com/review/sands-skypark-15131377-180422870?locale=en-SG,Skypark,True
Derrar,5.0,interesting concept but it would have been more interesting if it was open to all public.,12/12/23,0,https://sg.trip.com/review/sands-skypark-15131377-180066579?locale=en-SG,Skypark,True
dawidtraveler,5.0,Very pleasant experience and a lot of fun. Good place to be if you really love adventures!,03/12/23,0,https://sg.trip.com/review/sands-skypark-15131377-179992629?locale=en-SG,Skypark,True
D30***67,5.0,super view of singapore night skyline. enjoy dinner at ce la vie and perfect sunset view.,27/10/23,0,https://sg.trip.com/review/sands-skypark-15131377-179549640?locale=en-SG,Skypark,True
Tamika Thompson,5.0,Beautiful view,24/01/24,0,https://sg.trip.com/review/sands-skypark-15131377-180500524?locale=en-SG,Skypark,True
Dato Taib,5.0,I just go here before. nice view of sand SkyPark beautiful place,07/11/23,1,https://sg.trip.com/review/sands-skypark-15131377-179707590?locale=en-SG,Skypark,True
AJOSH,4.0,MBS SkyPark : Marvellous Bold StylishGreat views of Singapore and the bay from the top.,25/09/23,5,https://sg.trip.com/review/sands-skypark-15131377-179129408?locale=en-SG,Skypark,True
Mowafaq Al Sardia,5.0,love this view,18/01/24,0,https://sg.trip.com/review/sands-skypark-15131377-180438700?locale=en-SG,Skypark,True
_TI***ge,5.0,the best by far,14/01/24,0,https://sg.trip.com/review/sands-skypark-15131377-180421706?locale=en-SG,Skypark,True
_TI***v6,5.0,very nice view,11/01/24,0,https://sg.trip.com/review/sands-skypark-15131377-180362299?locale=en-SG,Skypark,True
this_is_zane,5.0,This place is pretty amazing. You can view the whole city with a paradise garden below.,13/11/23,0,https://sg.trip.com/review/sands-skypark-15131377-179782582?locale=en-SG,Skypark,True
RyoLoves2Sing,5.0,One of the memorable places in Singapore to go to. can see the whole view from upstairs.,05/11/23,0,https://sg.trip.com/review/sands-skypark-15131377-179701411?locale=en-SG,Skypark,True
_TI***d7,4.0,very beautiful structure with great design. you can see all major attractions from the observation deck on it,13/10/23,4,https://sg.trip.com/review/sands-skypark-15131377-179369843?locale=en-SG,Skypark,True
Yakate,5.0,"Amazing view from the top. mediocre coffee and food though, crowded during weekends.",25/08/23,3,https://sg.trip.com/review/sands-skypark-15131377-178592140?locale=en-SG,Skypark,True
_TX***om,5.0,great view and you can get a cool couple of cocktails at the top. view at night is amazing,29/07/23,3,https://sg.trip.com/review/sands-skypark-15131377-177805974?locale=en-SG,Skypark,True
YoloYeo,5.0,Birds Eye view of singapore at the top. it was stunning. will definitely go back again,25/10/23,0,https://sg.trip.com/review/sands-skypark-15131377-179533358?locale=en-SG,Skypark,True
CSie,5.0,The most iconic hotel in the world in Singapore that you have to visit it in a lifetime !,22/10/23,0,https://sg.trip.com/review/sands-skypark-15131377-179481286?locale=en-SG,Skypark,True
_TI***76,5.0,Great place,20/01/24,0,https://sg.trip.com/review/sands-skypark-15131377-180452829?locale=en-SG,Skypark,True
Mark khusxx,5.0,very beautiful and nice place to visit. very recommended a place to visit every year,06/12/23,0,https://sg.trip.com/review/sands-skypark-15131377-180003154?locale=en-SG,Skypark,True
Yuvraj Rai,5.0,"From the roof a&nbsp;spectacular&nbsp;view&nbsp;of the town can be seen and a series of photographs, exhibited in the chapel, show this panoramic view.",25/09/23,1,https://sg.trip.com/review/sands-skypark-15131377-179131813?locale=en-SG,Skypark,True
Bigg.George,5.0,nice views,18/01/24,0,https://sg.trip.com/review/sands-skypark-15131377-180439954?locale=en-SG,Skypark,True
Wut YEE,5.0,Best Place,12/01/24,0,https://sg.trip.com/review/sands-skypark-15131377-180369722?locale=en-SG,Skypark,True
